Date,Price
2023-02-24,85.87
2023-02-25,87.02
2023-02-26,85.09
2023-02-27,83.97
2023-02-28,80.62
2023-03-01,83.8
2023-03-02,83.02
2023-03-03,84.07
2023-03-04,85.98
2023-03-05,87.23
2023-03-06,85.64
2023-03-07,90.01
2023-03-08,84.58
2023-03-09,81.56
2023-03-10,86.03
2023-03-11,84.4
2023-03-12,87.11
2023-03-13,85.6
2023-03-14,81.12
2023-03-15,83.97
2023-03-16,85.37
2023-03-17,85.31
2023-03-18,85.78
2023-03-19,82.75
2023-03-20,83.93
2023-03-21,83.3
2023-03-22,88.8
2023-03-23,85.78
2023-03-24,88.55
2023-03-25,85.64
2023-03-26,85.58
2023-03-27,83.6
2023-03-28,85.48
2023-03-29,84.8
2023-03-30,83.15
2023-03-31,81.45
2023-04-01,87.99
2023-04-02,84.83
2023-04-03,86.74
2023-04-04,88.88
2023-04-05,81.56
2023-04-06,82.75
2023-04-07,84.07
2023-04-08,84.32
2023-04-09,90.48
2023-04-10,88.57
2023-04-11,83.9
2023-04-12,82.88
2023-04-13,87.54
2023-04-14,82.2
2023-04-15,84.38
2023-04-16,87.59
2023-04-17,84.91
2023-04-18,89.71
2023-04-19,83.41
2023-04-20,84.3
2023-04-21,85.8
2023-04-22,80.78
2023-04-23,88.41
2023-04-24,84.14
2023-04-25,83.64
2023-04-26,80.54
2023-04-27,84.49
2023-04-28,83.92
2023-04-29,87.27
2023-04-30,80.35
2023-05-01,86.97
2023-05-02,84.26
2023-05-03,83.51
2023-05-04,84.93
2023-05-05,86.42
2023-05-06,84.36
2023-05-07,87.42
2023-05-08,81.79
2023-05-09,87.41
2023-05-10,85.33
2023-05-11,86.8
2023-05-12,83.94
2023-05-13,84.23
2023-05-14,86.78
2023-05-15,84.58
2023-05-16,82.53
2023-05-17,85.32
2023-05-18,85.6
2023-05-19,84.71
2023-05-20,86.56
2023-05-21,84.24
2023-05-22,88.01
2023-05-23,86.05
2023-05-24,84.11
2023-05-25,86.0
2023-05-26,83.46
2023-05-27,85.62
2023-05-28,82.81
2023-05-29,82.32
2023-05-30,82.54
2023-05-31,83.28
2023-06-01,88.23
2023-06-02,89.36
2023-06-03,88.23
2023-06-04,86.58
2023-06-05,81.56
2023-06-06,88.72
2023-06-07,87.38
2023-06-08,83.58
2023-06-09,85.12
2023-06-10,86.03
2023-06-11,86.14
2023-06-12,83.11
2023-06-13,85.0
2023-06-14,85.42
2023-06-15,83.64
2023-06-16,86.0
2023-06-17,90.85
2023-06-18,84.84
2023-06-19,83.25
2023-06-20,86.37
2023-06-21,84.13
2023-06-22,81.78
2023-06-23,85.58
2023-06-24,84.38
2023-06-25,85.79
2023-06-26,83.71
2023-06-27,83.85
2023-06-28,89.03
2023-06-29,86.12
2023-06-30,87.98
2023-07-01,87.31
2023-07-02,85.16
2023-07-03,83.8
2023-07-04,85.86
2023-07-05,87.52
2023-07-06,86.69
2023-07-07,84.76
2023-07-08,86.1
2023-07-09,87.46
2023-07-10,84.2
2023-07-11,82.22
2023-07-12,82.49
2023-07-13,86.5
2023-07-14,84.9
2023-07-15,84.49
2023-07-16,86.18
2023-07-17,85.93
2023-07-18,85.31
2023-07-19,83.22
2023-07-20,86.23
2023-07-21,86.08
2023-07-22,83.7
2023-07-23,83.56
2023-07-24,87.13
2023-07-25,85.81
2023-07-26,86.09
2023-07-27,85.64
2023-07-28,87.43
2023-07-29,85.38
2023-07-30,81.94
2023-07-31,81.13
2023-08-01,84.0
2023-08-02,86.0
2023-08-03,86.44
2023-08-04,82.88
2023-08-05,83.9
2023-08-06,86.58
2023-08-07,84.31
2023-08-08,86.54
2023-08-09,86.28
2023-08-10,83.23
2023-08-11,81.2
2023-08-12,88.29
2023-08-13,81.84
2023-08-14,83.0
2023-08-15,84.85
2023-08-16,84.44
2023-08-17,85.14
2023-08-18,87.36
2023-08-19,88.1
2023-08-20,83.36
2023-08-21,87.37
2023-08-22,87.11
2023-08-23,86.97
2023-08-24,85.9
2023-08-25,82.74
2023-08-26,84.91
2023-08-27,86.35
2023-08-28,83.45
2023-08-29,82.32
2023-08-30,86.24
2023-08-31,80.76
2023-09-01,86.52
2023-09-02,83.4
2023-09-03,84.25
2023-09-04,86.61
2023-09-05,83.77
2023-09-06,88.31
2023-09-07,83.65
2023-09-08,84.03
2023-09-09,83.09
2023-09-10,87.48
2023-09-11,84.88
2023-09-12,84.72
2023-09-13,83.85
2023-09-14,88.11
2023-09-15,85.12
2023-09-16,85.04
2023-09-17,83.48
2023-09-18,85.11
2023-09-19,85.03
2023-09-20,86.4
2023-09-21,85.92
2023-09-22,87.77
2023-09-23,83.02
2023-09-24,85.38
2023-09-25,82.66
2023-09-26,86.86
2023-09-27,84.24
2023-09-28,86.56
2023-09-29,83.89
2023-09-30,85.57
2023-10-01,84.01
2023-10-02,82.15
2023-10-03,86.35
2023-10-04,85.44
2023-10-05,82.71
2023-10-06,82.4
2023-10-07,87.38
2023-10-08,84.92
2023-10-09,85.93
2023-10-10,88.03
2023-10-11,84.46
2023-10-12,87.39
2023-10-13,85.08
2023-10-14,84.3
2023-10-15,86.31
2023-10-16,86.84
2023-10-17,89.2
2023-10-18,84.18
2023-10-19,87.9
2023-10-20,82.42
2023-10-21,85.31
2023-10-22,82.03
2023-10-23,85.91
2023-10-24,89.49
2023-10-25,83.01
2023-10-26,84.08
2023-10-27,81.52
2023-10-28,86.66
2023-10-29,85.56
2023-10-30,81.93
2023-10-31,80.58
2023-11-01,87.08
2023-11-02,87.43
2023-11-03,80.19
2023-11-04,83.01
2023-11-05,89.13
2023-11-06,87.01
2023-11-07,84.3
2023-11-08,82.45
2023-11-09,83.29
2023-11-10,83.53
2023-11-11,82.75
2023-11-12,83.82
2023-11-13,83.95
2023-11-14,85.18
2023-11-15,81.51
2023-11-16,89.45
2023-11-17,87.36
2023-11-18,82.72
2023-11-19,91.63
2023-11-20,81.64
2023-11-21,84.56
2023-11-22,82.84
2023-11-23,82.74
2023-11-24,86.88
2023-11-25,88.26
2023-11-26,83.57
2023-11-27,85.7
2023-11-28,83.47
2023-11-29,82.87
2023-11-30,85.75
2023-12-01,84.36
2023-12-02,84.98
2023-12-03,86.97
2023-12-04,82.84
2023-12-05,86.53
2023-12-06,82.52
2023-12-07,86.59
2023-12-08,82.26
2023-12-09,84.9
2023-12-10,82.45
2023-12-11,83.72
2023-12-12,83.42
2023-12-13,86.88
2023-12-14,88.8
2023-12-15,87.42
2023-12-16,85.7
2023-12-17,86.12
2023-12-18,86.39
2023-12-19,84.67
2023-12-20,80.42
2023-12-21,84.06
2023-12-22,83.91
2023-12-23,85.76
2023-12-24,85.1
2023-12-25,86.9
2023-12-26,89.99
2023-12-27,85.79
2023-12-28,85.86
2023-12-29,88.82
2023-12-30,85.15
2023-12-31,85.69
