Date,Price
2022-05-16,37.06
2022-05-17,36.6
2022-05-18,36.94
2022-05-19,36.1
2022-05-20,38.46
2022-05-21,35.77
2022-05-22,36.35
2022-05-23,37.93
2022-05-24,34.83
2022-05-25,35.03
2022-05-26,37.38
2022-05-27,34.98
2022-05-28,34.86
2022-05-29,35.17
2022-05-30,36.0
2022-05-31,34.78
2022-06-01,37.74
2022-06-02,37.29
2022-06-03,36.7
2022-06-04,35.58
2022-06-05,38.54
2022-06-06,33.89
2022-06-07,38.78
2022-06-08,36.94
2022-06-09,33.08
2022-06-10,37.12
2022-06-11,37.03
2022-06-12,33.19
2022-06-13,34.07
2022-06-14,35.49
2022-06-15,36.33
2022-06-16,37.72
2022-06-17,35.48
2022-06-18,35.61
2022-06-19,35.31
2022-06-20,34.16
2022-06-21,34.69
2022-06-22,34.18
2022-06-23,36.61
2022-06-24,33.98
2022-06-25,35.92
2022-06-26,36.98
2022-06-27,35.79
2022-06-28,37.98
2022-06-29,37.6
2022-06-30,37.91
2022-07-01,38.12
2022-07-02,36.53
2022-07-03,34.79
2022-07-04,36.82
2022-07-05,36.27
2022-07-06,34.49
2022-07-07,32.51
2022-07-08,35.97
2022-07-09,37.32
2022-07-10,36.32
2022-07-11,35.84
2022-07-12,36.97
2022-07-13,35.03
2022-07-14,35.12
2022-07-15,37.53
2022-07-16,36.16
2022-07-17,34.67
2022-07-18,35.39
2022-07-19,35.53
2022-07-20,36.48
2022-07-21,35.26
2022-07-22,37.9
2022-07-23,34.66
2022-07-24,34.11
2022-07-25,36.68
2022-07-26,34.84
2022-07-27,36.07
2022-07-28,37.72
2022-07-29,39.17
2022-07-30,38.13
2022-07-31,34.37
2022-08-01,29.25
2022-08-02,30.65
2022-08-03,29.23
2022-08-04,31.52
2022-08-05,30.07
2022-08-06,31.12
2022-08-07,31.62
2022-08-08,31.03
2022-08-09,32.4
2022-08-10,29.53
2022-08-11,29.18
2022-08-12,29.01
2022-08-13,29.51
2022-08-14,31.07
2022-08-15,30.06
2022-08-16,29.93
2022-08-17,29.41
2022-08-18,29.89
2022-08-19,31.35
2022-08-20,30.47
2022-08-21,29.58
2022-08-22,30.72
2022-08-23,31.34
2022-08-24,31.08
2022-08-25,27.32
2022-08-26,31.73
2022-08-27,30.37
2022-08-28,27.6
2022-08-29,30.24
2022-08-30,29.94
2022-08-31,31.57
2022-09-01,31.54
2022-09-02,32.22
2022-09-03,29.31
2022-09-04,30.45
2022-09-05,30.01
2022-09-06,31.14
2022-09-07,30.39
2022-09-08,29.38
2022-09-09,28.71
2022-09-10,28.9
2022-09-11,27.8
2022-09-12,28.87
2022-09-13,31.22
2022-09-14,30.98
2022-09-15,30.65
2022-09-16,29.62
2022-09-17,29.71
2022-09-18,28.58
2022-09-19,31.1
2022-09-20,31.05
2022-09-21,29.33
2022-09-22,28.63
2022-09-23,30.82
2022-09-24,28.82
2022-09-25,29.92
2022-09-26,30.63
2022-09-27,30.38
2022-09-28,32.05
2022-09-29,30.7
2022-09-30,30.91
2022-10-01,30.47
2022-10-02,29.04
2022-10-03,30.17
2022-10-04,31.94
2022-10-05,30.11
2022-10-06,29.43
2022-10-07,31.63
2022-10-08,29.75
2022-10-09,30.47
2022-10-10,29.26
2022-10-11,30.64
2022-10-12,31.15
2022-10-13,31.23
2022-10-14,30.38
2022-10-15,27.65
2022-10-16,29.03
2022-10-17,29.78
2022-10-18,31.19
2022-10-19,30.99
2022-10-20,28.64
2022-10-21,29.48
2022-10-22,32.17
2022-10-23,30.37
2022-10-24,29.8
2022-10-25,29.92
2022-10-26,28.67
2022-10-27,32.03
2022-10-28,29.83
2022-10-29,29.86
2022-10-30,28.47
2022-10-31,32.12
2022-11-01,29.33
2022-11-02,29.99
2022-11-03,29.47
2022-11-04,29.88
2022-11-05,27.98
2022-11-06,29.67
2022-11-07,28.87
2022-11-08,30.64
2022-11-09,31.16
2022-11-10,29.06
2022-11-11,31.83
2022-11-12,27.38
2022-11-13,30.47
2022-11-14,31.1
2022-11-15,28.84
2022-11-16,30.32
2022-11-17,29.21
2022-11-18,30.96
2022-11-19,28.8
2022-11-20,29.83
2022-11-21,30.72
2022-11-22,30.03
2022-11-23,30.94
2022-11-24,30.0
2022-11-25,29.03
2022-11-26,31.02
2022-11-27,29.82
2022-11-28,29.96
2022-11-29,30.96
2022-11-30,30.09
2022-12-01,30.81
2022-12-02,31.39
2022-12-03,30.46
2022-12-04,31.86
2022-12-05,30.03
2022-12-06,30.1
2022-12-07,30.47
2022-12-08,29.38
2022-12-09,29.22
2022-12-10,30.7
2022-12-11,28.44
2022-12-12,29.33
2022-12-13,28.78
2022-12-14,31.79
2022-12-15,29.23
2022-12-16,29.39
2022-12-17,30.73
2022-12-18,30.72
2022-12-19,30.32
2022-12-20,30.82
2022-12-21,30.41
2022-12-22,31.09
2022-12-23,31.1
2022-12-24,30.58
2022-12-25,30.79
2022-12-26,29.84
2022-12-27,30.56
2022-12-28,31.63
2022-12-29,29.72
2022-12-30,31.85
2022-12-31,31.16
2023-01-01,31.06
2023-01-02,30.93
2023-01-03,29.0
2023-01-04,28.49
2023-01-05,30.48
2023-01-06,30.05
2023-01-07,29.05
2023-01-08,32.35
2023-01-09,29.08
2023-01-10,28.11
2023-01-11,30.32
2023-01-12,29.5
2023-01-13,29.82
2023-01-14,28.09
2023-01-15,31.38
2023-01-16,30.35
2023-01-17,30.36
2023-01-18,27.62
2023-01-19,30.9
2023-01-20,29.47
2023-01-21,28.67
2023-01-22,30.26
2023-01-23,29.51
2023-01-24,29.93
2023-01-25,31.31
2023-01-26,28.82
2023-01-27,31.91
2023-01-28,28.66
2023-01-29,30.69
2023-01-30,29.4
2023-01-31,28.72
2023-02-01,29.68
2023-02-02,29.39
2023-02-03,30.73
2023-02-04,30.11
2023-02-05,29.26
2023-02-06,30.48
2023-02-07,29.5
2023-02-08,29.21
2023-02-09,29.62
2023-02-10,29.01
2023-02-11,28.61
2023-02-12,29.77
2023-02-13,29.25
2023-02-14,30.92
2023-02-15,31.55
2023-02-16,29.46
2023-02-17,28.4
2023-02-18,29.52
2023-02-19,29.5
2023-02-20,29.94
2023-02-21,28.76
2023-02-22,30.6
2023-02-23,30.23
2023-02-24,30.05
2023-02-25,31.74
2023-02-26,30.01
2023-02-27,30.21
2023-02-28,30.5
2023-03-01,31.27
2023-03-02,32.12
2023-03-03,30.54
2023-03-04,29.44
2023-03-05,30.35
2023-03-06,31.32
2023-03-07,29.88
2023-03-08,30.52
2023-03-09,29.56
2023-03-10,31.04
2023-03-11,28.67
2023-03-12,30.38
2023-03-13,28.75
2023-03-14,29.72
2023-03-15,30.5
2023-03-16,29.63
2023-03-17,32.52
2023-03-18,30.27
2023-03-19,30.59
2023-03-20,29.91
2023-03-21,30.05
2023-03-22,28.09
2023-03-23,30.6
2023-03-24,27.71
2023-03-25,29.41
2023-03-26,30.14
2023-03-27,30.18
2023-03-28,30.44
2023-03-29,31.52
2023-03-30,28.93
2023-03-31,29.2
2023-04-01,29.51
2023-04-02,29.04
2023-04-03,27.61
2023-04-04,30.72
2023-04-05,30.05
2023-04-06,31.85
2023-04-07,29.02
2023-04-08,28.91
2023-04-09,30.09
2023-04-10,26.92
2023-04-11,29.38
2023-04-12,30.2
2023-04-13,29.62
2023-04-14,29.27
2023-04-15,29.57
2023-04-16,29.74
2023-04-17,29.87
2023-04-18,28.67
2023-04-19,28.38
2023-04-20,28.13
2023-04-21,30.03
2023-04-22,32.13
2023-04-23,29.84
2023-04-24,30.61
2023-04-25,28.91
2023-04-26,30.36
2023-04-27,29.15
2023-04-28,30.38
2023-04-29,28.78
2023-04-30,31.72
2023-05-01,34.86
2023-05-02,36.28
2023-05-03,37.09
2023-05-04,34.52
2023-05-05,37.2
2023-05-06,35.46
2023-05-07,33.75
2023-05-08,37.18
2023-05-09,36.32
2023-05-10,35.78
2023-05-11,35.91
2023-05-12,35.29
2023-05-13,34.71
2023-05-14,35.19
2023-05-15,35.14
2023-05-16,37.85
2023-05-17,33.96
2023-05-18,35.33
2023-05-19,36.23
2023-05-20,34.11
2023-05-21,38.43
2023-05-22,36.1
2023-05-23,37.59
2023-05-24,35.64
2023-05-25,37.22
2023-05-26,36.21
2023-05-27,38.34
2023-05-28,35.63
2023-05-29,36.72
2023-05-30,35.12
2023-05-31,37.36
2023-06-01,36.34
2023-06-02,35.82
2023-06-03,36.64
2023-06-04,35.2
2023-06-05,33.39
2023-06-06,37.43
2023-06-07,35.92
2023-06-08,37.64
2023-06-09,35.38
2023-06-10,34.59
2023-06-11,36.21
2023-06-12,35.72
2023-06-13,36.94
2023-06-14,35.43
2023-06-15,34.64
2023-06-16,35.16
2023-06-17,34.63
2023-06-18,35.37
2023-06-19,33.74
2023-06-20,34.83
2023-06-21,36.73
2023-06-22,35.17
2023-06-23,36.24
2023-06-24,35.56
2023-06-25,35.06
2023-06-26,37.63
2023-06-27,38.49
2023-06-28,34.9
2023-06-29,37.66
2023-06-30,38.57
2023-07-01,34.42
2023-07-02,37.31
2023-07-03,35.46
2023-07-04,36.84
2023-07-05,36.8
2023-07-06,34.17
2023-07-07,38.44
2023-07-08,35.04
2023-07-09,37.85
2023-07-10,34.93
2023-07-11,37.0
2023-07-12,36.44
2023-07-13,34.49
2023-07-14,36.8
2023-07-15,36.96
2023-07-16,37.12
2023-07-17,35.16
2023-07-18,37.02
2023-07-19,37.24
2023-07-20,35.36
2023-07-21,35.07
2023-07-22,35.26
2023-07-23,35.12
2023-07-24,34.51
2023-07-25,35.52
2023-07-26,34.8
2023-07-27,37.65
2023-07-28,38.05
2023-07-29,38.06
2023-07-30,35.3
2023-07-31,36.77
2023-08-01,30.81
2023-08-02,30.34
2023-08-03,28.26
2023-08-04,29.02
2023-08-05,30.87
2023-08-06,29.51
2023-08-07,31.36
2023-08-08,28.54
2023-08-09,31.55
2023-08-10,29.47
2023-08-11,29.72
2023-08-12,28.86
2023-08-13,29.73
2023-08-14,28.11
2023-08-15,30.6
2023-08-16,29.17
2023-08-17,31.4
2023-08-18,29.96
2023-08-19,28.98
2023-08-20,30.18
2023-08-21,28.54
2023-08-22,30.6
2023-08-23,28.47
2023-08-24,29.7
2023-08-25,31.53
2023-08-26,29.13
2023-08-27,29.51
2023-08-28,29.44
2023-08-29,30.65
2023-08-30,30.21
2023-08-31,29.38
2023-09-01,27.94
2023-09-02,30.63
2023-09-03,29.19
2023-09-04,31.43
2023-09-05,29.38
2023-09-06,28.41
2023-09-07,30.06
2023-09-08,29.47
2023-09-09,26.69
2023-09-10,29.49
2023-09-11,31.13
2023-09-12,29.88
2023-09-13,28.54
2023-09-14,29.92
2023-09-15,30.17
2023-09-16,29.22
2023-09-17,30.4
2023-09-18,29.38
2023-09-19,30.88
2023-09-20,29.64
2023-09-21,31.49
2023-09-22,29.94
2023-09-23,31.36
2023-09-24,32.0
2023-09-25,29.57
2023-09-26,28.83
2023-09-27,33.2
2023-09-28,30.0
2023-09-29,30.64
2023-09-30,31.43
2023-10-01,28.25
2023-10-02,28.99
2023-10-03,30.21
2023-10-04,29.76
2023-10-05,29.91
2023-10-06,29.99
2023-10-07,28.95
2023-10-08,30.65
2023-10-09,30.7
2023-10-10,32.21
2023-10-11,31.39
2023-10-12,28.43
2023-10-13,28.13
2023-10-14,29.85
2023-10-15,30.19
2023-10-16,27.68
2023-10-17,30.67
2023-10-18,27.21
2023-10-19,29.73
2023-10-20,28.74
2023-10-21,30.31
2023-10-22,28.67
2023-10-23,28.57
2023-10-24,30.9
2023-10-25,30.57
2023-10-26,30.63
2023-10-27,30.13
2023-10-28,29.53
2023-10-29,28.73
2023-10-30,31.56
2023-10-31,30.26
2023-11-01,29.83
2023-11-02,30.32
2023-11-03,30.79
2023-11-04,28.88
2023-11-05,29.84
2023-11-06,30.5
2023-11-07,28.04
2023-11-08,30.08
2023-11-09,27.25
2023-11-10,30.06
2023-11-11,29.63
2023-11-12,29.97
2023-11-13,30.68
2023-11-14,31.35
2023-11-15,27.94
2023-11-16,30.77
2023-11-17,31.99
2023-11-18,28.62
2023-11-19,30.97
2023-11-20,28.78
2023-11-21,29.45
2023-11-22,30.05
2023-11-23,28.24
2023-11-24,32.81
2023-11-25,28.76
2023-11-26,32.43
2023-11-27,31.17
2023-11-28,29.47
2023-11-29,28.55
2023-11-30,31.33
2023-12-01,31.72
2023-12-02,29.32
2023-12-03,31.48
2023-12-04,30.11
2023-12-05,29.83
2023-12-06,30.54
2023-12-07,29.06
2023-12-08,30.01
2023-12-09,29.32
2023-12-10,29.99
2023-12-11,33.13
2023-12-12,30.4
2023-12-13,30.94
2023-12-14,31.34
2023-12-15,30.32
2023-12-16,30.89
2023-12-17,30.72
2023-12-18,29.21
2023-12-19,30.24
2023-12-20,29.04
2023-12-21,30.33
2023-12-22,30.45
2023-12-23,30.3
2023-12-24,29.0
2023-12-25,29.37
2023-12-26,30.34
2023-12-27,29.83
2023-12-28,32.67
2023-12-29,28.86
2023-12-30,30.17
2023-12-31,29.88
