Date,Price
2022-11-28,44.8
2022-11-29,46.08
2022-11-30,47.1
2022-12-01,44.3
2022-12-02,44.95
2022-12-03,45.0
2022-12-04,44.52
2022-12-05,45.39
2022-12-06,44.85
2022-12-07,44.71
2022-12-08,44.78
2022-12-09,44.33
2022-12-10,45.28
2022-12-11,46.79
2022-12-12,44.27
2022-12-13,45.03
2022-12-14,44.79
2022-12-15,44.77
2022-12-16,45.71
2022-12-17,44.43
2022-12-18,44.92
2022-12-19,46.31
2022-12-20,46.51
2022-12-21,43.64
2022-12-22,45.07
2022-12-23,45.17
2022-12-24,44.79
2022-12-25,45.71
2022-12-26,45.53
2022-12-27,43.87
2022-12-28,46.06
2022-12-29,45.17
2022-12-30,44.82
2022-12-31,43.98
2023-01-01,44.93
2023-01-02,45.81
2023-01-03,43.26
2023-01-04,45.41
2023-01-05,44.15
2023-01-06,45.23
2023-01-07,45.22
2023-01-08,45.4
2023-01-09,44.42
2023-01-10,45.86
2023-01-11,46.25
2023-01-12,44.65
2023-01-13,44.63
2023-01-14,44.83
2023-01-15,44.88
2023-01-16,44.39
2023-01-17,45.3
2023-01-18,46.05
2023-01-19,45.22
2023-01-20,44.94
2023-01-21,44.78
2023-01-22,44.48
2023-01-23,45.4
2023-01-24,44.5
2023-01-25,44.32
2023-01-26,44.8
2023-01-27,45.46
2023-01-28,44.78
2023-01-29,43.83
2023-01-30,45.31
2023-01-31,44.63
2023-02-01,46.46
2023-02-02,46.39
2023-02-03,44.59
2023-02-04,44.14
2023-02-05,46.51
2023-02-06,45.84
2023-02-07,44.74
2023-02-08,44.34
2023-02-09,45.94
2023-02-10,46.27
2023-02-11,44.84
2023-02-12,45.06
2023-02-13,44.94
2023-02-14,44.99
2023-02-15,44.7
2023-02-16,44.03
2023-02-17,45.78
2023-02-18,44.28
2023-02-19,43.07
2023-02-20,43.74
2023-02-21,44.42
2023-02-22,43.33
2023-02-23,46.22
2023-02-24,45.63
2023-02-25,44.46
2023-02-26,45.27
2023-02-27,45.88
2023-02-28,44.3
2023-03-01,44.21
2023-03-02,44.78
2023-03-03,44.57
2023-03-04,45.59
2023-03-05,44.2
2023-03-06,43.6
2023-03-07,45.13
2023-03-08,45.04
2023-03-09,43.81
2023-03-10,45.79
2023-03-11,45.64
2023-03-12,44.07
2023-03-13,44.33
2023-03-14,46.51
2023-03-15,44.65
2023-03-16,45.46
2023-03-17,45.14
2023-03-18,44.49
2023-03-19,43.36
2023-03-20,44.86
2023-03-21,44.61
2023-03-22,45.16
2023-03-23,44.98
2023-03-24,44.6
2023-03-25,45.94
2023-03-26,45.32
2023-03-27,44.67
2023-03-28,43.04
2023-03-29,45.96
2023-03-30,44.95
2023-03-31,44.99
2023-04-01,45.58
2023-04-02,44.55
2023-04-03,44.23
2023-04-04,45.58
2023-04-05,44.53
2023-04-06,46.28
2023-04-07,45.49
2023-04-08,44.42
2023-04-09,45.65
2023-04-10,45.42
2023-04-11,45.14
2023-04-12,43.75
2023-04-13,44.85
2023-04-14,43.66
2023-04-15,44.74
2023-04-16,45.85
2023-04-17,46.25
2023-04-18,45.1
2023-04-19,45.27
2023-04-20,46.37
2023-04-21,44.31
2023-04-22,44.45
2023-04-23,44.78
2023-04-24,45.1
2023-04-25,45.33
2023-04-26,45.52
2023-04-27,46.12
2023-04-28,43.6
2023-04-29,45.46
2023-04-30,45.38
2023-05-01,44.83
2023-05-02,46.01
2023-05-03,44.26
2023-05-04,45.77
2023-05-05,43.45
2023-05-06,45.78
2023-05-07,45.71
2023-05-08,44.4
2023-05-09,43.55
2023-05-10,43.26
2023-05-11,44.77
2023-05-12,45.3
2023-05-13,44.0
2023-05-14,42.41
2023-05-15,44.94
2023-05-16,45.81
2023-05-17,43.79
2023-05-18,44.57
2023-05-19,45.87
2023-05-20,44.68
2023-05-21,44.73
2023-05-22,45.37
2023-05-23,45.26
2023-05-24,44.5
2023-05-25,43.88
2023-05-26,45.42
2023-05-27,45.25
2023-05-28,43.87
2023-05-29,43.93
2023-05-30,43.83
2023-05-31,45.44
2023-06-01,45.35
2023-06-02,44.97
2023-06-03,45.85
2023-06-04,45.2
2023-06-05,45.42
2023-06-06,43.62
2023-06-07,45.14
2023-06-08,45.08
2023-06-09,43.95
2023-06-10,45.81
2023-06-11,44.26
2023-06-12,44.94
2023-06-13,45.81
2023-06-14,45.22
2023-06-15,45.12
2023-06-16,44.97
2023-06-17,46.16
2023-06-18,44.37
2023-06-19,45.59
2023-06-20,43.74
2023-06-21,43.92
2023-06-22,46.01
2023-06-23,44.37
2023-06-24,44.74
2023-06-25,45.01
2023-06-26,44.01
2023-06-27,45.07
2023-06-28,45.23
2023-06-29,44.93
2023-06-30,44.37
2023-07-01,44.04
2023-07-02,44.62
2023-07-03,45.68
2023-07-04,45.04
2023-07-05,44.29
2023-07-06,45.46
2023-07-07,44.14
2023-07-08,43.06
2023-07-09,45.27
2023-07-10,45.15
2023-07-11,44.81
2023-07-12,44.93
2023-07-13,45.6
2023-07-14,45.0
2023-07-15,44.51
2023-07-16,45.85
2023-07-17,45.99
2023-07-18,46.35
2023-07-19,44.44
2023-07-20,44.74
2023-07-21,45.36
2023-07-22,44.54
2023-07-23,45.15
2023-07-24,45.7
2023-07-25,44.5
2023-07-26,45.41
2023-07-27,45.62
2023-07-28,43.93
2023-07-29,45.55
2023-07-30,42.42
2023-07-31,44.25
2023-08-01,45.41
2023-08-02,45.73
2023-08-03,45.63
2023-08-04,45.74
2023-08-05,46.23
2023-08-06,44.93
2023-08-07,46.58
2023-08-08,44.74
2023-08-09,43.99
2023-08-10,44.21
2023-08-11,45.92
2023-08-12,46.45
2023-08-13,45.76
2023-08-14,45.31
2023-08-15,45.12
2023-08-16,44.21
2023-08-17,45.43
2023-08-18,46.29
2023-08-19,43.68
2023-08-20,44.37
2023-08-21,44.43
2023-08-22,42.47
2023-08-23,44.45
2023-08-24,43.17
2023-08-25,44.53
2023-08-26,46.02
2023-08-27,44.38
2023-08-28,45.02
2023-08-29,46.3
2023-08-30,44.2
2023-08-31,45.55
2023-09-01,43.33
2023-09-02,44.98
2023-09-03,44.91
2023-09-04,45.72
2023-09-05,44.78
2023-09-06,45.52
2023-09-07,44.0
2023-09-08,44.17
2023-09-09,45.83
2023-09-10,44.81
2023-09-11,44.97
2023-09-12,43.26
2023-09-13,45.99
2023-09-14,44.22
2023-09-15,44.42
2023-09-16,46.53
2023-09-17,44.73
2023-09-18,44.57
2023-09-19,46.19
2023-09-20,44.33
2023-09-21,43.37
2023-09-22,45.28
2023-09-23,45.15
2023-09-24,44.44
2023-09-25,46.37
2023-09-26,45.11
2023-09-27,46.32
2023-09-28,44.21
2023-09-29,43.64
2023-09-30,45.66
2023-10-01,44.25
2023-10-02,45.88
2023-10-03,44.38
2023-10-04,45.59
2023-10-05,45.99
2023-10-06,44.88
2023-10-07,44.96
2023-10-08,45.19
2023-10-09,46.06
2023-10-10,44.88
2023-10-11,45.42
2023-10-12,44.62
2023-10-13,45.48
2023-10-14,44.76
2023-10-15,45.24
2023-10-16,44.97
2023-10-17,46.04
2023-10-18,45.23
2023-10-19,46.26
2023-10-20,43.76
2023-10-21,45.07
2023-10-22,45.09
2023-10-23,45.42
2023-10-24,45.38
2023-10-25,43.7
2023-10-26,47.01
2023-10-27,45.23
2023-10-28,44.78
2023-10-29,45.38
2023-10-30,44.61
2023-10-31,45.99
2023-11-01,45.54
2023-11-02,44.69
2023-11-03,46.61
2023-11-04,45.64
2023-11-05,46.86
2023-11-06,45.71
2023-11-07,44.74
2023-11-08,45.53
2023-11-09,44.56
2023-11-10,46.65
2023-11-11,43.8
2023-11-12,44.73
2023-11-13,45.43
2023-11-14,44.87
2023-11-15,44.82
2023-11-16,44.34
2023-11-17,44.48
2023-11-18,45.23
2023-11-19,45.02
2023-11-20,45.15
2023-11-21,44.86
2023-11-22,45.43
2023-11-23,46.5
2023-11-24,45.95
2023-11-25,45.65
2023-11-26,45.59
2023-11-27,44.31
2023-11-28,45.28
2023-11-29,45.17
2023-11-30,45.01
2023-12-01,45.19
2023-12-02,45.35
2023-12-03,45.0
2023-12-04,43.34
2023-12-05,43.81
2023-12-06,45.4
2023-12-07,45.34
2023-12-08,44.54
2023-12-09,45.03
2023-12-10,44.5
2023-12-11,44.86
2023-12-12,44.68
2023-12-13,46.14
2023-12-14,44.39
2023-12-15,45.29
2023-12-16,46.22
2023-12-17,43.51
2023-12-18,44.89
2023-12-19,43.61
2023-12-20,44.5
2023-12-21,44.82
2023-12-22,45.59
2023-12-23,45.41
2023-12-24,43.92
2023-12-25,45.73
2023-12-26,46.28
2023-12-27,46.11
2023-12-28,44.29
2023-12-29,44.72
2023-12-30,46.12
2023-12-31,45.05
