Date,Price
2022-07-11,113.02
2022-07-12,112.69
2022-07-13,113.39
2022-07-14,113.53
2022-07-15,115.26
2022-07-16,112.92
2022-07-17,112.73
2022-07-18,113.52
2022-07-19,116.83
2022-07-20,119.74
2022-07-21,112.59
2022-07-22,113.74
2022-07-23,114.0
2022-07-24,119.82
2022-07-25,114.92
2022-07-26,115.86
2022-07-27,115.81
2022-07-28,110.33
2022-07-29,114.76
2022-07-30,114.28
2022-07-31,117.04
2022-08-01,112.74
2022-08-02,117.32
2022-08-03,112.33
2022-08-04,115.49
2022-08-05,115.41
2022-08-06,114.8
2022-08-07,119.33
2022-08-08,116.89
2022-08-09,113.7
2022-08-10,115.64
2022-08-11,118.71
2022-08-12,113.99
2022-08-13,114.13
2022-08-14,116.21
2022-08-15,112.94
2022-08-16,115.96
2022-08-17,115.55
2022-08-18,114.71
2022-08-19,112.97
2022-08-20,115.99
2022-08-21,113.76
2022-08-22,111.0
2022-08-23,114.41
2022-08-24,115.62
2022-08-25,114.42
2022-08-26,115.89
2022-08-27,111.48
2022-08-28,113.73
2022-08-29,113.67
2022-08-30,118.12
2022-08-31,115.2
2022-09-01,113.71
2022-09-02,114.21
2022-09-03,115.65
2022-09-04,116.92
2022-09-05,112.64
2022-09-06,115.96
2022-09-07,116.8
2022-09-08,114.14
2022-09-09,116.6
2022-09-10,110.21
2022-09-11,118.73
2022-09-12,113.06
2022-09-13,118.68
2022-09-14,110.57
2022-09-15,115.51
2022-09-16,116.13
2022-09-17,114.49
2022-09-18,113.61
2022-09-19,115.34
2022-09-20,111.3
2022-09-21,115.22
2022-09-22,113.98
2022-09-23,116.54
2022-09-24,115.52
2022-09-25,114.72
2022-09-26,116.55
2022-09-27,116.69
2022-09-28,115.1
2022-09-29,112.81
2022-09-30,115.64
2022-10-01,115.58
2022-10-02,113.36
2022-10-03,117.66
2022-10-04,112.23
2022-10-05,115.48
2022-10-06,114.72
2022-10-07,114.95
2022-10-08,114.31
2022-10-09,113.5
2022-10-10,115.03
2022-10-11,114.68
2022-10-12,117.36
2022-10-13,111.4
2022-10-14,116.96
2022-10-15,114.25
2022-10-16,116.06
2022-10-17,114.04
2022-10-18,115.13
2022-10-19,113.95
2022-10-20,114.27
2022-10-21,113.26
2022-10-22,117.12
2022-10-23,117.33
2022-10-24,115.94
2022-10-25,113.99
2022-10-26,114.34
2022-10-27,115.54
2022-10-28,116.45
2022-10-29,115.35
2022-10-30,116.34
2022-10-31,114.4
2022-11-01,111.37
2022-11-02,116.19
2022-11-03,114.96
2022-11-04,111.8
2022-11-05,114.05
2022-11-06,116.59
2022-11-07,114.44
2022-11-08,118.19
2022-11-09,119.81
2022-11-10,114.74
2022-11-11,115.15
2022-11-12,113.23
2022-11-13,110.98
2022-11-14,114.91
2022-11-15,117.45
2022-11-16,117.24
2022-11-17,114.4
2022-11-18,114.55
2022-11-19,116.88
2022-11-20,114.91
2022-11-21,116.98
2022-11-22,112.94
2022-11-23,112.43
2022-11-24,115.9
2022-11-25,117.22
2022-11-26,114.88
2022-11-27,116.04
2022-11-28,114.01
2022-11-29,117.08
2022-11-30,121.51
2022-12-01,115.66
2022-12-02,112.68
2022-12-03,115.3
2022-12-04,117.84
2022-12-05,113.55
2022-12-06,115.28
2022-12-07,116.69
2022-12-08,115.43
2022-12-09,115.68
2022-12-10,118.75
2022-12-11,114.84
2022-12-12,113.37
2022-12-13,118.24
2022-12-14,115.66
2022-12-15,117.21
2022-12-16,112.61
2022-12-17,116.12
2022-12-18,114.31
2022-12-19,119.35
2022-12-20,116.89
2022-12-21,111.63
2022-12-22,113.64
2022-12-23,113.38
2022-12-24,114.25
2022-12-25,114.86
2022-12-26,112.7
2022-12-27,114.89
2022-12-28,114.56
2022-12-29,114.25
2022-12-30,113.63
2022-12-31,115.9
2023-01-01,115.62
2023-01-02,113.5
2023-01-03,112.91
2023-01-04,112.61
2023-01-05,114.34
2023-01-06,113.89
2023-01-07,110.33
2023-01-08,116.7
2023-01-09,114.83
2023-01-10,115.51
2023-01-11,111.95
2023-01-12,117.41
2023-01-13,117.49
2023-01-14,113.77
2023-01-15,115.57
2023-01-16,114.58
2023-01-17,115.21
2023-01-18,112.76
2023-01-19,115.57
2023-01-20,115.08
2023-01-21,113.05
2023-01-22,115.79
2023-01-23,115.23
2023-01-24,115.94
2023-01-25,116.88
2023-01-26,115.97
2023-01-27,116.26
2023-01-28,117.56
2023-01-29,113.76
2023-01-30,116.8
2023-01-31,113.29
2023-02-01,114.08
2023-02-02,111.44
2023-02-03,112.34
2023-02-04,117.94
2023-02-05,115.66
2023-02-06,117.11
2023-02-07,115.65
2023-02-08,115.97
2023-02-09,117.69
2023-02-10,118.0
2023-02-11,113.27
2023-02-12,114.31
2023-02-13,117.37
2023-02-14,112.2
2023-02-15,118.93
2023-02-16,117.36
2023-02-17,114.11
2023-02-18,114.37
2023-02-19,117.06
2023-02-20,114.41
2023-02-21,115.17
2023-02-22,114.36
2023-02-23,115.68
2023-02-24,114.05
2023-02-25,117.17
2023-02-26,115.46
2023-02-27,109.73
2023-02-28,116.13
2023-03-01,114.58
2023-03-02,113.68
2023-03-03,114.63
2023-03-04,120.04
2023-03-05,116.54
2023-03-06,120.06
2023-03-07,116.84
2023-03-08,112.46
2023-03-09,113.56
2023-03-10,121.11
2023-03-11,113.54
2023-03-12,112.44
2023-03-13,115.46
2023-03-14,115.23
2023-03-15,114.27
2023-03-16,116.41
2023-03-17,113.77
2023-03-18,115.86
2023-03-19,114.43
2023-03-20,116.24
2023-03-21,113.45
2023-03-22,116.14
2023-03-23,115.58
2023-03-24,116.62
2023-03-25,112.64
2023-03-26,114.41
2023-03-27,116.47
2023-03-28,112.71
2023-03-29,112.39
2023-03-30,111.31
2023-03-31,118.54
2023-04-01,114.57
2023-04-02,116.66
2023-04-03,110.9
2023-04-04,112.56
2023-04-05,116.55
2023-04-06,108.48
2023-04-07,114.31
2023-04-08,116.83
2023-04-09,115.85
2023-04-10,114.21
2023-04-11,115.47
2023-04-12,113.8
2023-04-13,116.08
2023-04-14,114.95
2023-04-15,113.68
2023-04-16,121.48
2023-04-17,115.94
2023-04-18,113.65
2023-04-19,115.74
2023-04-20,116.39
2023-04-21,117.35
2023-04-22,114.5
2023-04-23,115.35
2023-04-24,115.09
2023-04-25,115.86
2023-04-26,112.13
2023-04-27,114.39
2023-04-28,113.0
2023-04-29,113.64
2023-04-30,118.49
2023-05-01,114.8
2023-05-02,113.71
2023-05-03,114.9
2023-05-04,113.95
2023-05-05,117.0
2023-05-06,114.73
2023-05-07,115.43
2023-05-08,117.08
2023-05-09,116.52
2023-05-10,116.96
2023-05-11,112.97
2023-05-12,113.11
2023-05-13,115.74
2023-05-14,114.76
2023-05-15,116.25
2023-05-16,116.37
2023-05-17,115.28
2023-05-18,115.56
2023-05-19,113.96
2023-05-20,114.06
2023-05-21,114.39
2023-05-22,113.42
2023-05-23,112.56
2023-05-24,115.79
2023-05-25,115.0
2023-05-26,113.22
2023-05-27,120.37
2023-05-28,113.35
2023-05-29,113.38
2023-05-30,116.57
2023-05-31,112.98
2023-06-01,115.25
2023-06-02,112.89
2023-06-03,119.29
2023-06-04,113.87
2023-06-05,115.6
2023-06-06,116.5
2023-06-07,112.99
2023-06-08,117.25
2023-06-09,118.15
2023-06-10,113.9
2023-06-11,116.51
2023-06-12,117.1
2023-06-13,114.57
2023-06-14,116.27
2023-06-15,117.09
2023-06-16,112.68
2023-06-17,116.4
2023-06-18,113.18
2023-06-19,117.61
2023-06-20,114.66
2023-06-21,117.59
2023-06-22,111.6
2023-06-23,118.59
2023-06-24,114.93
2023-06-25,115.12
2023-06-26,114.72
2023-06-27,114.45
2023-06-28,114.47
2023-06-29,116.35
2023-06-30,115.16
2023-07-01,117.25
2023-07-02,113.06
2023-07-03,116.41
2023-07-04,114.88
2023-07-05,115.4
2023-07-06,115.81
2023-07-07,113.86
2023-07-08,115.65
2023-07-09,113.87
2023-07-10,111.4
2023-07-11,115.48
2023-07-12,115.0
2023-07-13,117.02
2023-07-14,116.16
2023-07-15,115.67
2023-07-16,114.35
2023-07-17,113.95
2023-07-18,116.06
2023-07-19,113.09
2023-07-20,113.96
2023-07-21,115.94
2023-07-22,117.0
2023-07-23,116.17
2023-07-24,117.13
2023-07-25,111.69
2023-07-26,115.62
2023-07-27,115.97
2023-07-28,119.76
2023-07-29,114.45
2023-07-30,114.13
2023-07-31,113.55
2023-08-01,115.92
2023-08-02,115.04
2023-08-03,112.86
2023-08-04,114.74
2023-08-05,115.11
2023-08-06,114.16
2023-08-07,113.39
2023-08-08,115.72
2023-08-09,116.02
2023-08-10,114.08
2023-08-11,118.02
2023-08-12,115.97
2023-08-13,117.83
2023-08-14,116.7
2023-08-15,114.2
2023-08-16,117.75
2023-08-17,114.71
2023-08-18,115.87
2023-08-19,119.47
2023-08-20,116.84
2023-08-21,115.52
2023-08-22,117.68
2023-08-23,115.28
2023-08-24,116.78
2023-08-25,114.49
2023-08-26,117.62
2023-08-27,113.72
2023-08-28,114.4
2023-08-29,117.73
2023-08-30,113.19
2023-08-31,114.97
2023-09-01,112.04
2023-09-02,115.47
2023-09-03,116.7
2023-09-04,114.17
2023-09-05,113.61
2023-09-06,116.57
2023-09-07,117.33
2023-09-08,117.11
2023-09-09,118.94
2023-09-10,110.81
2023-09-11,114.75
2023-09-12,117.62
2023-09-13,117.69
2023-09-14,114.68
2023-09-15,114.63
2023-09-16,110.34
2023-09-17,118.33
2023-09-18,114.52
2023-09-19,113.02
2023-09-20,114.15
2023-09-21,114.99
2023-09-22,115.13
2023-09-23,114.88
2023-09-24,112.09
2023-09-25,116.85
2023-09-26,120.1
2023-09-27,115.93
2023-09-28,116.08
2023-09-29,117.39
2023-09-30,112.45
2023-10-01,114.71
2023-10-02,116.28
2023-10-03,113.86
2023-10-04,116.21
2023-10-05,115.52
2023-10-06,116.24
2023-10-07,113.57
2023-10-08,113.8
2023-10-09,114.59
2023-10-10,116.31
2023-10-11,116.38
2023-10-12,117.32
2023-10-13,113.58
2023-10-14,114.72
2023-10-15,116.13
2023-10-16,113.16
2023-10-17,114.77
2023-10-18,117.12
2023-10-19,112.85
2023-10-20,112.31
2023-10-21,114.32
2023-10-22,113.63
2023-10-23,115.79
2023-10-24,113.26
2023-10-25,116.11
2023-10-26,116.95
2023-10-27,115.87
2023-10-28,112.47
2023-10-29,117.19
2023-10-30,114.04
2023-10-31,116.64
2023-11-01,113.8
2023-11-02,114.65
2023-11-03,115.95
2023-11-04,116.83
2023-11-05,114.82
2023-11-06,117.33
2023-11-07,114.9
2023-11-08,111.65
2023-11-09,112.55
2023-11-10,112.77
2023-11-11,114.5
2023-11-12,113.31
2023-11-13,113.63
2023-11-14,114.2
2023-11-15,113.27
2023-11-16,116.47
2023-11-17,113.88
2023-11-18,113.77
2023-11-19,114.99
2023-11-20,118.91
2023-11-21,110.61
2023-11-22,115.51
2023-11-23,115.89
2023-11-24,115.8
2023-11-25,114.42
2023-11-26,116.04
2023-11-27,109.98
2023-11-28,115.21
2023-11-29,114.29
2023-11-30,114.43
2023-12-01,117.6
2023-12-02,114.8
2023-12-03,118.78
2023-12-04,115.28
2023-12-05,114.07
2023-12-06,115.78
2023-12-07,111.61
2023-12-08,112.94
2023-12-09,114.23
2023-12-10,113.96
2023-12-11,112.97
2023-12-12,116.64
2023-12-13,114.76
2023-12-14,114.16
2023-12-15,115.79
2023-12-16,113.41
2023-12-17,114.94
2023-12-18,113.05
2023-12-19,114.23
2023-12-20,112.8
2023-12-21,113.26
2023-12-22,113.45
2023-12-23,113.63
2023-12-24,115.98
2023-12-25,113.13
2023-12-26,117.32
2023-12-27,117.78
2023-12-28,111.14
2023-12-29,119.43
2023-12-30,115.85
2023-12-31,114.0
