Date,Price
2023-05-31,87.84
2023-06-01,82.98
2023-06-02,85.67
2023-06-03,85.88
2023-06-04,83.44
2023-06-05,81.93
2023-06-06,83.82
2023-06-07,88.33
2023-06-08,86.99
2023-06-09,90.59
2023-06-10,88.71
2023-06-11,84.66
2023-06-12,86.68
2023-06-13,88.09
2023-06-14,85.63
2023-06-15,84.92
2023-06-16,83.54
2023-06-17,89.0
2023-06-18,83.1
2023-06-19,85.91
2023-06-20,85.1
2023-06-21,87.47
2023-06-22,85.52
2023-06-23,81.46
2023-06-24,84.59
2023-06-25,87.64
2023-06-26,83.49
2023-06-27,85.04
2023-06-28,84.48
2023-06-29,85.3
2023-06-30,82.56
2023-07-01,84.83
2023-07-02,85.49
2023-07-03,85.54
2023-07-04,85.35
2023-07-05,86.7
2023-07-06,82.82
2023-07-07,87.54
2023-07-08,84.22
2023-07-09,81.37
2023-07-10,84.95
2023-07-11,80.32
2023-07-12,88.24
2023-07-13,87.03
2023-07-14,84.71
2023-07-15,83.52
2023-07-16,84.29
2023-07-17,84.47
2023-07-18,85.34
2023-07-19,86.19
2023-07-20,86.17
2023-07-21,87.39
2023-07-22,85.33
2023-07-23,85.81
2023-07-24,84.94
2023-07-25,86.8
2023-07-26,86.07
2023-07-27,84.19
2023-07-28,83.76
2023-07-29,86.54
2023-07-30,79.95
2023-07-31,85.12
2023-08-01,84.42
2023-08-02,79.44
2023-08-03,86.56
2023-08-04,87.18
2023-08-05,87.01
2023-08-06,83.86
2023-08-07,85.68
2023-08-08,88.93
2023-08-09,87.02
2023-08-10,86.9
2023-08-11,83.54
2023-08-12,85.65
2023-08-13,84.88
2023-08-14,86.37
2023-08-15,85.37
2023-08-16,86.55
2023-08-17,85.67
2023-08-18,85.31
2023-08-19,85.45
2023-08-20,85.28
2023-08-21,88.34
2023-08-22,82.17
2023-08-23,83.95
2023-08-24,84.51
2023-08-25,82.47
2023-08-26,88.23
2023-08-27,84.74
2023-08-28,84.05
2023-08-29,83.93
2023-08-30,81.92
2023-08-31,85.7
2023-09-01,85.44
2023-09-02,86.37
2023-09-03,82.55
2023-09-04,89.37
2023-09-05,82.63
2023-09-06,82.92
2023-09-07,83.55
2023-09-08,85.19
2023-09-09,82.27
2023-09-10,88.56
2023-09-11,87.18
2023-09-12,85.42
2023-09-13,85.54
2023-09-14,88.77
2023-09-15,84.56
2023-09-16,83.44
2023-09-17,84.64
2023-09-18,86.71
2023-09-19,85.42
2023-09-20,83.3
2023-09-21,87.71
2023-09-22,83.22
2023-09-23,85.11
2023-09-24,86.79
2023-09-25,84.75
2023-09-26,85.65
2023-09-27,85.8
2023-09-28,88.51
2023-09-29,85.08
2023-09-30,85.73
2023-10-01,85.14
2023-10-02,86.2
2023-10-03,85.0
2023-10-04,84.43
2023-10-05,85.86
2023-10-06,85.28
2023-10-07,83.78
2023-10-08,84.96
2023-10-09,88.02
2023-10-10,85.75
2023-10-11,84.84
2023-10-12,83.53
2023-10-13,83.66
2023-10-14,91.57
2023-10-15,87.44
2023-10-16,82.61
2023-10-17,84.34
2023-10-18,86.97
2023-10-19,85.5
2023-10-20,84.36
2023-10-21,86.72
2023-10-22,84.56
2023-10-23,85.75
2023-10-24,87.13
2023-10-25,80.66
2023-10-26,83.67
2023-10-27,82.94
2023-10-28,85.05
2023-10-29,87.33
2023-10-30,84.97
2023-10-31,85.88
2023-11-01,84.79
2023-11-02,83.33
2023-11-03,84.38
2023-11-04,85.87
2023-11-05,86.13
2023-11-06,85.81
2023-11-07,85.6
2023-11-08,83.26
2023-11-09,87.72
2023-11-10,84.54
2023-11-11,82.59
2023-11-12,86.98
2023-11-13,87.15
2023-11-14,81.1
2023-11-15,85.7
2023-11-16,83.97
2023-11-17,81.08
2023-11-18,85.69
2023-11-19,83.31
2023-11-20,84.64
2023-11-21,87.05
2023-11-22,84.01
2023-11-23,88.36
2023-11-24,87.11
2023-11-25,85.51
2023-11-26,82.06
2023-11-27,84.68
2023-11-28,89.36
2023-11-29,87.24
2023-11-30,88.0
2023-12-01,84.11
2023-12-02,86.54
2023-12-03,88.07
2023-12-04,85.87
2023-12-05,85.89
2023-12-06,85.73
2023-12-07,81.59
2023-12-08,84.37
2023-12-09,84.0
2023-12-10,88.88
2023-12-11,88.98
2023-12-12,84.14
2023-12-13,87.48
2023-12-14,87.45
2023-12-15,83.05
2023-12-16,83.94
2023-12-17,82.41
2023-12-18,83.61
2023-12-19,85.59
2023-12-20,83.86
2023-12-21,86.41
2023-12-22,83.83
2023-12-23,81.85
2023-12-24,80.94
2023-12-25,82.56
2023-12-26,85.22
2023-12-27,83.92
2023-12-28,88.18
2023-12-29,83.44
2023-12-30,86.61
2023-12-31,84.06
