Date,Price
2022-04-12,114.0
2022-04-13,115.03
2022-04-14,116.3
2022-04-15,113.64
2022-04-16,116.1
2022-04-17,113.5
2022-04-18,112.86
2022-04-19,112.41
2022-04-20,116.05
2022-04-21,115.21
2022-04-22,113.08
2022-04-23,114.13
2022-04-24,113.69
2022-04-25,114.71
2022-04-26,117.6
2022-04-27,112.88
2022-04-28,113.69
2022-04-29,117.93
2022-04-30,116.25
2022-05-01,115.53
2022-05-02,113.87
2022-05-03,117.53
2022-05-04,113.12
2022-05-05,113.96
2022-05-06,115.04
2022-05-07,115.27
2022-05-08,117.27
2022-05-09,111.92
2022-05-10,114.21
2022-05-11,114.19
2022-05-12,112.07
2022-05-13,112.71
2022-05-14,116.8
2022-05-15,114.98
2022-05-16,114.71
2022-05-17,116.75
2022-05-18,114.48
2022-05-19,111.4
2022-05-20,117.47
2022-05-21,114.05
2022-05-22,114.92
2022-05-23,115.07
2022-05-24,114.68
2022-05-25,111.7
2022-05-26,116.47
2022-05-27,114.65
2022-05-28,116.08
2022-05-29,115.55
2022-05-30,114.09
2022-05-31,114.39
2022-06-01,116.07
2022-06-02,114.91
2022-06-03,113.77
2022-06-04,117.21
2022-06-05,116.86
2022-06-06,117.32
2022-06-07,117.0
2022-06-08,115.99
2022-06-09,117.34
2022-06-10,118.09
2022-06-11,115.76
2022-06-12,113.89
2022-06-13,112.59
2022-06-14,112.82
2022-06-15,117.63
2022-06-16,115.75
2022-06-17,118.01
2022-06-18,115.26
2022-06-19,116.57
2022-06-20,115.53
2022-06-21,116.97
2022-06-22,117.03
2022-06-23,115.83
2022-06-24,115.53
2022-06-25,116.11
2022-06-26,118.41
2022-06-27,114.46
2022-06-28,117.68
2022-06-29,114.95
2022-06-30,117.43
2022-07-01,112.54
2022-07-02,115.69
2022-07-03,115.75
2022-07-04,117.1
2022-07-05,116.96
2022-07-06,117.87
2022-07-07,110.9
2022-07-08,115.81
2022-07-09,116.8
2022-07-10,117.61
2022-07-11,113.0
2022-07-12,111.68
2022-07-13,117.19
2022-07-14,116.12
2022-07-15,113.48
2022-07-16,114.25
2022-07-17,115.51
2022-07-18,115.04
2022-07-19,119.39
2022-07-20,115.58
2022-07-21,112.11
2022-07-22,115.63
2022-07-23,115.3
2022-07-24,114.74
2022-07-25,116.05
2022-07-26,118.19
2022-07-27,114.67
2022-07-28,115.61
2022-07-29,115.45
2022-07-30,116.56
2022-07-31,115.18
2022-08-01,111.64
2022-08-02,117.09
2022-08-03,114.07
2022-08-04,114.37
2022-08-05,115.77
2022-08-06,114.32
2022-08-07,114.95
2022-08-08,113.94
2022-08-09,118.3
2022-08-10,116.64
2022-08-11,116.98
2022-08-12,115.0
2022-08-13,117.36
2022-08-14,114.94
2022-08-15,117.81
2022-08-16,113.43
2022-08-17,117.11
2022-08-18,118.58
2022-08-19,117.37
2022-08-20,117.67
2022-08-21,116.58
2022-08-22,115.66
2022-08-23,114.93
2022-08-24,113.72
2022-08-25,112.19
2022-08-26,113.83
2022-08-27,113.94
2022-08-28,111.69
2022-08-29,114.8
2022-08-30,113.33
2022-08-31,114.57
2022-09-01,115.58
2022-09-02,114.69
2022-09-03,114.25
2022-09-04,112.1
2022-09-05,116.3
2022-09-06,117.01
2022-09-07,116.66
2022-09-08,117.54
2022-09-09,114.59
2022-09-10,116.47
2022-09-11,113.36
2022-09-12,119.61
2022-09-13,116.39
2022-09-14,113.82
2022-09-15,114.84
2022-09-16,114.21
2022-09-17,115.75
2022-09-18,113.62
2022-09-19,118.39
2022-09-20,111.71
2022-09-21,116.24
2022-09-22,116.93
2022-09-23,115.88
2022-09-24,113.24
2022-09-25,112.28
2022-09-26,111.81
2022-09-27,112.69
2022-09-28,116.91
2022-09-29,112.41
2022-09-30,114.12
2022-10-01,116.73
2022-10-02,115.22
2022-10-03,113.9
2022-10-04,114.75
2022-10-05,114.15
2022-10-06,114.26
2022-10-07,116.95
2022-10-08,114.58
2022-10-09,116.72
2022-10-10,115.35
2022-10-11,114.77
2022-10-12,116.71
2022-10-13,117.19
2022-10-14,113.08
2022-10-15,115.58
2022-10-16,114.8
2022-10-17,115.48
2022-10-18,114.69
2022-10-19,112.07
2022-10-20,116.55
2022-10-21,114.32
2022-10-22,114.39
2022-10-23,115.61
2022-10-24,116.25
2022-10-25,113.63
2022-10-26,116.48
2022-10-27,114.4
2022-10-28,115.63
2022-10-29,116.65
2022-10-30,114.51
2022-10-31,116.51
2022-11-01,115.35
2022-11-02,115.29
2022-11-03,114.04
2022-11-04,113.09
2022-11-05,115.75
2022-11-06,118.2
2022-11-07,115.31
2022-11-08,114.03
2022-11-09,112.97
2022-11-10,113.96
2022-11-11,116.4
2022-11-12,112.96
2022-11-13,114.38
2022-11-14,115.59
2022-11-15,115.14
2022-11-16,117.16
2022-11-17,115.4
2022-11-18,117.92
2022-11-19,115.34
2022-11-20,114.77
2022-11-21,116.94
2022-11-22,115.77
2022-11-23,116.13
2022-11-24,115.9
2022-11-25,114.0
2022-11-26,112.6
2022-11-27,116.18
2022-11-28,113.7
2022-11-29,113.08
2022-11-30,117.61
2022-12-01,113.82
2022-12-02,115.18
2022-12-03,112.02
2022-12-04,116.72
2022-12-05,117.8
2022-12-06,114.55
2022-12-07,115.02
2022-12-08,117.54
2022-12-09,116.08
2022-12-10,115.4
2022-12-11,116.5
2022-12-12,116.64
2022-12-13,115.71
2022-12-14,113.24
2022-12-15,114.34
2022-12-16,114.71
2022-12-17,114.42
2022-12-18,115.93
2022-12-19,113.51
2022-12-20,115.05
2022-12-21,112.5
2022-12-22,110.89
2022-12-23,120.2
2022-12-24,115.07
2022-12-25,116.33
2022-12-26,113.3
2022-12-27,114.45
2022-12-28,116.21
2022-12-29,117.44
2022-12-30,117.37
2022-12-31,112.57
2023-01-01,114.31
2023-01-02,120.08
2023-01-03,115.19
2023-01-04,111.11
2023-01-05,113.79
2023-01-06,117.8
2023-01-07,115.11
2023-01-08,112.55
2023-01-09,115.52
2023-01-10,112.54
2023-01-11,113.31
2023-01-12,112.75
2023-01-13,114.23
2023-01-14,112.57
2023-01-15,112.47
2023-01-16,113.56
2023-01-17,114.19
2023-01-18,113.18
2023-01-19,115.96
2023-01-20,113.85
2023-01-21,115.89
2023-01-22,115.47
2023-01-23,115.74
2023-01-24,115.18
2023-01-25,116.66
2023-01-26,118.13
2023-01-27,117.08
2023-01-28,115.43
2023-01-29,115.9
2023-01-30,112.45
2023-01-31,112.8
2023-02-01,115.67
2023-02-02,116.51
2023-02-03,113.6
2023-02-04,114.35
2023-02-05,118.9
2023-02-06,112.86
2023-02-07,112.4
2023-02-08,114.54
2023-02-09,116.69
2023-02-10,116.85
2023-02-11,113.36
2023-02-12,115.96
2023-02-13,115.67
2023-02-14,118.81
2023-02-15,114.47
2023-02-16,115.76
2023-02-17,113.56
2023-02-18,115.99
2023-02-19,113.1
2023-02-20,112.14
2023-02-21,114.55
2023-02-22,114.82
2023-02-23,117.64
2023-02-24,115.7
2023-02-25,118.01
2023-02-26,113.95
2023-02-27,116.38
2023-02-28,115.45
2023-03-01,114.28
2023-03-02,112.94
2023-03-03,110.42
2023-03-04,112.48
2023-03-05,116.14
2023-03-06,111.77
2023-03-07,113.77
2023-03-08,112.81
2023-03-09,113.92
2023-03-10,115.8
2023-03-11,116.06
2023-03-12,118.45
2023-03-13,116.74
2023-03-14,114.03
2023-03-15,115.45
2023-03-16,114.44
2023-03-17,113.44
2023-03-18,113.65
2023-03-19,117.51
2023-03-20,114.95
2023-03-21,115.72
2023-03-22,113.73
2023-03-23,111.93
2023-03-24,113.18
2023-03-25,113.86
2023-03-26,115.57
2023-03-27,111.86
2023-03-28,114.94
2023-03-29,113.57
2023-03-30,113.37
2023-03-31,112.12
2023-04-01,114.64
2023-04-02,117.73
2023-04-03,114.44
2023-04-04,114.11
2023-04-05,118.64
2023-04-06,114.74
2023-04-07,112.55
2023-04-08,116.11
2023-04-09,114.77
2023-04-10,111.43
2023-04-11,117.02
2023-04-12,115.85
2023-04-13,112.39
2023-04-14,116.4
2023-04-15,116.38
2023-04-16,113.06
2023-04-17,114.78
2023-04-18,114.3
2023-04-19,112.41
2023-04-20,116.23
2023-04-21,116.49
2023-04-22,111.77
2023-04-23,115.78
2023-04-24,116.28
2023-04-25,115.33
2023-04-26,114.28
2023-04-27,113.57
2023-04-28,110.62
2023-04-29,114.25
2023-04-30,114.44
2023-05-01,118.74
2023-05-02,115.5
2023-05-03,112.29
2023-05-04,118.34
2023-05-05,115.99
2023-05-06,113.35
2023-05-07,115.2
2023-05-08,115.63
2023-05-09,117.71
2023-05-10,113.52
2023-05-11,115.11
2023-05-12,115.33
2023-05-13,115.26
2023-05-14,113.89
2023-05-15,110.78
2023-05-16,119.28
2023-05-17,115.69
2023-05-18,113.52
2023-05-19,116.15
2023-05-20,114.4
2023-05-21,115.56
2023-05-22,116.36
2023-05-23,114.0
2023-05-24,114.46
2023-05-25,111.92
2023-05-26,113.35
2023-05-27,113.64
2023-05-28,115.43
2023-05-29,114.01
2023-05-30,111.85
2023-05-31,116.56
2023-06-01,114.13
2023-06-02,114.63
2023-06-03,114.31
2023-06-04,115.15
2023-06-05,116.91
2023-06-06,116.56
2023-06-07,111.64
2023-06-08,114.68
2023-06-09,116.25
2023-06-10,113.17
2023-06-11,116.04
2023-06-12,115.79
2023-06-13,119.8
2023-06-14,112.98
2023-06-15,112.56
2023-06-16,112.36
2023-06-17,117.16
2023-06-18,118.19
2023-06-19,110.38
2023-06-20,113.76
2023-06-21,112.96
2023-06-22,116.24
2023-06-23,117.1
2023-06-24,114.43
2023-06-25,117.33
2023-06-26,115.11
2023-06-27,112.15
2023-06-28,118.53
2023-06-29,115.03
2023-06-30,116.29
2023-07-01,114.59
2023-07-02,114.91
2023-07-03,113.03
2023-07-04,109.8
2023-07-05,113.5
2023-07-06,116.3
2023-07-07,117.65
2023-07-08,116.26
2023-07-09,116.1
2023-07-10,113.61
2023-07-11,113.51
2023-07-12,113.17
2023-07-13,116.39
2023-07-14,117.21
2023-07-15,118.25
2023-07-16,112.84
2023-07-17,115.54
2023-07-18,117.62
2023-07-19,115.54
2023-07-20,112.83
2023-07-21,114.79
2023-07-22,114.85
2023-07-23,113.25
2023-07-24,116.08
2023-07-25,115.78
2023-07-26,113.24
2023-07-27,117.47
2023-07-28,115.66
2023-07-29,118.48
2023-07-30,113.64
2023-07-31,116.71
2023-08-01,116.91
2023-08-02,114.98
2023-08-03,114.82
2023-08-04,115.68
2023-08-05,114.41
2023-08-06,114.82
2023-08-07,113.84
2023-08-08,115.47
2023-08-09,115.51
2023-08-10,112.37
2023-08-11,114.67
2023-08-12,117.9
2023-08-13,121.39
2023-08-14,119.12
2023-08-15,112.91
2023-08-16,112.52
2023-08-17,113.48
2023-08-18,112.84
2023-08-19,117.78
2023-08-20,111.59
2023-08-21,117.66
2023-08-22,114.51
2023-08-23,113.4
2023-08-24,116.8
2023-08-25,115.32
2023-08-26,115.43
2023-08-27,115.76
2023-08-28,114.7
2023-08-29,110.9
2023-08-30,115.63
2023-08-31,113.4
2023-09-01,113.38
2023-09-02,113.94
2023-09-03,116.23
2023-09-04,117.46
2023-09-05,111.61
2023-09-06,118.0
2023-09-07,116.78
2023-09-08,115.19
2023-09-09,111.21
2023-09-10,115.1
2023-09-11,113.36
2023-09-12,118.05
2023-09-13,114.51
2023-09-14,114.53
2023-09-15,114.51
2023-09-16,118.14
2023-09-17,111.26
2023-09-18,116.75
2023-09-19,113.65
2023-09-20,114.56
2023-09-21,114.83
2023-09-22,115.11
2023-09-23,114.68
2023-09-24,112.78
2023-09-25,113.75
2023-09-26,117.06
2023-09-27,114.42
2023-09-28,113.53
2023-09-29,112.79
2023-09-30,115.89
2023-10-01,117.55
2023-10-02,116.61
2023-10-03,118.02
2023-10-04,113.81
2023-10-05,116.49
2023-10-06,113.4
2023-10-07,116.19
2023-10-08,113.53
2023-10-09,114.09
2023-10-10,113.15
2023-10-11,115.75
2023-10-12,119.54
2023-10-13,110.5
2023-10-14,114.46
2023-10-15,114.36
2023-10-16,117.25
2023-10-17,114.2
2023-10-18,113.51
2023-10-19,113.16
2023-10-20,112.59
2023-10-21,115.61
2023-10-22,119.29
2023-10-23,110.45
2023-10-24,109.27
2023-10-25,115.09
2023-10-26,117.3
2023-10-27,115.43
2023-10-28,114.02
2023-10-29,113.72
2023-10-30,114.26
2023-10-31,115.38
2023-11-01,114.3
2023-11-02,117.32
2023-11-03,116.52
2023-11-04,113.09
2023-11-05,113.64
2023-11-06,110.2
2023-11-07,115.21
2023-11-08,118.07
2023-11-09,113.37
2023-11-10,116.79
2023-11-11,111.59
2023-11-12,112.95
2023-11-13,112.06
2023-11-14,112.85
2023-11-15,117.05
2023-11-16,113.66
2023-11-17,115.35
2023-11-18,115.43
2023-11-19,111.52
2023-11-20,115.83
2023-11-21,112.29
2023-11-22,113.24
2023-11-23,115.27
2023-11-24,112.92
2023-11-25,118.86
2023-11-26,113.57
2023-11-27,115.99
2023-11-28,119.33
2023-11-29,113.0
2023-11-30,113.26
2023-12-01,116.3
2023-12-02,113.36
2023-12-03,118.22
2023-12-04,113.18
2023-12-05,117.13
2023-12-06,115.04
2023-12-07,114.31
2023-12-08,116.07
2023-12-09,113.69
2023-12-10,112.87
2023-12-11,111.51
2023-12-12,115.24
2023-12-13,113.99
2023-12-14,113.97
2023-12-15,113.44
2023-12-16,116.15
2023-12-17,118.81
2023-12-18,112.07
2023-12-19,117.31
2023-12-20,113.54
2023-12-21,115.11
2023-12-22,116.67
2023-12-23,114.25
2023-12-24,114.87
2023-12-25,112.73
2023-12-26,114.33
2023-12-27,112.76
2023-12-28,111.4
2023-12-29,114.25
2023-12-30,115.74
2023-12-31,113.11
