Date,Price
2022-09-15,44.52
2022-09-16,44.68
2022-09-17,43.14
2022-09-18,45.06
2022-09-19,45.23
2022-09-20,44.56
2022-09-21,43.9
2022-09-22,44.78
2022-09-23,44.6
2022-09-24,44.86
2022-09-25,44.6
2022-09-26,43.7
2022-09-27,44.17
2022-09-28,46.89
2022-09-29,45.54
2022-09-30,45.25
2022-10-01,45.67
2022-10-02,45.68
2022-10-03,43.98
2022-10-04,43.62
2022-10-05,44.61
2022-10-06,44.53
2022-10-07,45.25
2022-10-08,46.02
2022-10-09,45.38
2022-10-10,45.89
2022-10-11,44.0
2022-10-12,44.75
2022-10-13,45.73
2022-10-14,44.83
2022-10-15,45.55
2022-10-16,45.51
2022-10-17,44.55
2022-10-18,43.2
2022-10-19,45.26
2022-10-20,45.01
2022-10-21,44.01
2022-10-22,43.74
2022-10-23,44.59
2022-10-24,44.72
2022-10-25,45.36
2022-10-26,43.49
2022-10-27,45.11
2022-10-28,44.87
2022-10-29,44.35
2022-10-30,45.37
2022-10-31,45.06
2022-11-01,43.87
2022-11-02,45.63
2022-11-03,45.79
2022-11-04,44.61
2022-11-05,46.19
2022-11-06,42.89
2022-11-07,45.6
2022-11-08,44.4
2022-11-09,46.32
2022-11-10,45.86
2022-11-11,44.9
2022-11-12,43.68
2022-11-13,44.63
2022-11-14,44.16
2022-11-15,43.71
2022-11-16,46.41
2022-11-17,44.62
2022-11-18,46.11
2022-11-19,45.4
2022-11-20,44.96
2022-11-21,45.48
2022-11-22,45.36
2022-11-23,45.14
2022-11-24,44.77
2022-11-25,45.76
2022-11-26,44.35
2022-11-27,45.35
2022-11-28,46.08
2022-11-29,47.04
2022-11-30,44.77
2022-12-01,45.75
2022-12-02,43.46
2022-12-03,45.64
2022-12-04,45.28
2022-12-05,44.48
2022-12-06,45.43
2022-12-07,44.39
2022-12-08,44.28
2022-12-09,45.04
2022-12-10,44.17
2022-12-11,45.97
2022-12-12,44.91
2022-12-13,44.22
2022-12-14,45.7
2022-12-15,44.89
2022-12-16,44.82
2022-12-17,44.25
2022-12-18,44.3
2022-12-19,43.52
2022-12-20,45.59
2022-12-21,45.13
2022-12-22,45.56
2022-12-23,44.34
2022-12-24,47.58
2022-12-25,44.37
2022-12-26,46.24
2022-12-27,44.55
2022-12-28,43.83
2022-12-29,43.23
2022-12-30,44.99
2022-12-31,44.11
2023-01-01,43.52
2023-01-02,45.49
2023-01-03,45.47
2023-01-04,45.08
2023-01-05,44.64
2023-01-06,44.53
2023-01-07,45.92
2023-01-08,44.93
2023-01-09,45.39
2023-01-10,44.37
2023-01-11,46.38
2023-01-12,44.28
2023-01-13,44.17
2023-01-14,44.8
2023-01-15,45.28
2023-01-16,43.62
2023-01-17,44.23
2023-01-18,45.42
2023-01-19,45.16
2023-01-20,44.86
2023-01-21,44.89
2023-01-22,45.39
2023-01-23,46.13
2023-01-24,43.91
2023-01-25,44.49
2023-01-26,44.87
2023-01-27,44.5
2023-01-28,44.65
2023-01-29,44.38
2023-01-30,45.31
2023-01-31,44.08
2023-02-01,45.36
2023-02-02,44.42
2023-02-03,45.34
2023-02-04,44.16
2023-02-05,44.33
2023-02-06,45.08
2023-02-07,46.22
2023-02-08,45.27
2023-02-09,45.13
2023-02-10,44.23
2023-02-11,43.42
2023-02-12,44.87
2023-02-13,44.79
2023-02-14,45.34
2023-02-15,44.02
2023-02-16,45.13
2023-02-17,46.37
2023-02-18,45.16
2023-02-19,44.16
2023-02-20,45.78
2023-02-21,43.81
2023-02-22,44.57
2023-02-23,46.15
2023-02-24,43.82
2023-02-25,44.24
2023-02-26,44.92
2023-02-27,44.14
2023-02-28,44.83
2023-03-01,45.45
2023-03-02,46.31
2023-03-03,44.02
2023-03-04,45.88
2023-03-05,46.39
2023-03-06,45.11
2023-03-07,44.22
2023-03-08,44.86
2023-03-09,44.0
2023-03-10,45.03
2023-03-11,45.1
2023-03-12,44.74
2023-03-13,45.56
2023-03-14,46.38
2023-03-15,43.06
2023-03-16,45.95
2023-03-17,43.42
2023-03-18,46.24
2023-03-19,46.1
2023-03-20,43.3
2023-03-21,45.14
2023-03-22,43.79
2023-03-23,44.96
2023-03-24,44.48
2023-03-25,43.94
2023-03-26,45.6
2023-03-27,44.36
2023-03-28,45.46
2023-03-29,43.71
2023-03-30,46.02
2023-03-31,45.1
2023-04-01,44.14
2023-04-02,45.67
2023-04-03,45.14
2023-04-04,44.74
2023-04-05,45.68
2023-04-06,43.85
2023-04-07,44.8
2023-04-08,43.91
2023-04-09,45.46
2023-04-10,45.42
2023-04-11,45.57
2023-04-12,46.06
2023-04-13,45.65
2023-04-14,44.95
2023-04-15,44.67
2023-04-16,44.65
2023-04-17,44.8
2023-04-18,45.47
2023-04-19,45.95
2023-04-20,44.11
2023-04-21,44.75
2023-04-22,44.66
2023-04-23,44.87
2023-04-24,44.51
2023-04-25,43.99
2023-04-26,45.97
2023-04-27,44.5
2023-04-28,45.39
2023-04-29,44.6
2023-04-30,45.15
2023-05-01,44.01
2023-05-02,45.66
2023-05-03,44.36
2023-05-04,46.37
2023-05-05,46.77
2023-05-06,44.07
2023-05-07,45.07
2023-05-08,44.98
2023-05-09,44.4
2023-05-10,45.33
2023-05-11,45.88
2023-05-12,46.03
2023-05-13,45.54
2023-05-14,44.54
2023-05-15,45.69
2023-05-16,45.38
2023-05-17,44.76
2023-05-18,45.75
2023-05-19,45.54
2023-05-20,45.77
2023-05-21,46.96
2023-05-22,44.77
2023-05-23,44.84
2023-05-24,45.41
2023-05-25,45.97
2023-05-26,45.48
2023-05-27,44.29
2023-05-28,44.25
2023-05-29,43.61
2023-05-30,45.47
2023-05-31,45.29
2023-06-01,45.8
2023-06-02,44.34
2023-06-03,45.94
2023-06-04,44.58
2023-06-05,45.82
2023-06-06,44.2
2023-06-07,46.42
2023-06-08,44.76
2023-06-09,46.48
2023-06-10,44.35
2023-06-11,46.38
2023-06-12,45.25
2023-06-13,45.01
2023-06-14,45.81
2023-06-15,44.62
2023-06-16,45.37
2023-06-17,45.25
2023-06-18,44.6
2023-06-19,45.08
2023-06-20,44.1
2023-06-21,44.05
2023-06-22,44.37
2023-06-23,44.68
2023-06-24,44.18
2023-06-25,44.56
2023-06-26,45.93
2023-06-27,45.16
2023-06-28,44.74
2023-06-29,45.22
2023-06-30,44.9
2023-07-01,46.89
2023-07-02,44.58
2023-07-03,44.58
2023-07-04,45.53
2023-07-05,45.91
2023-07-06,44.93
2023-07-07,44.44
2023-07-08,44.03
2023-07-09,44.4
2023-07-10,45.33
2023-07-11,44.44
2023-07-12,45.39
2023-07-13,43.25
2023-07-14,45.01
2023-07-15,44.06
2023-07-16,43.61
2023-07-17,44.57
2023-07-18,44.97
2023-07-19,44.32
2023-07-20,44.4
2023-07-21,43.32
2023-07-22,43.42
2023-07-23,43.84
2023-07-24,45.37
2023-07-25,45.84
2023-07-26,45.53
2023-07-27,45.5
2023-07-28,43.87
2023-07-29,44.8
2023-07-30,45.67
2023-07-31,47.07
2023-08-01,44.84
2023-08-02,44.96
2023-08-03,43.31
2023-08-04,43.85
2023-08-05,44.3
2023-08-06,43.71
2023-08-07,43.99
2023-08-08,44.67
2023-08-09,44.17
2023-08-10,46.25
2023-08-11,45.9
2023-08-12,45.64
2023-08-13,46.45
2023-08-14,43.98
2023-08-15,44.88
2023-08-16,45.54
2023-08-17,44.76
2023-08-18,44.57
2023-08-19,45.39
2023-08-20,45.29
2023-08-21,44.33
2023-08-22,44.42
2023-08-23,45.34
2023-08-24,45.44
2023-08-25,46.99
2023-08-26,43.74
2023-08-27,45.81
2023-08-28,45.04
2023-08-29,44.71
2023-08-30,45.25
2023-08-31,43.9
2023-09-01,44.31
2023-09-02,45.18
2023-09-03,43.93
2023-09-04,45.77
2023-09-05,45.35
2023-09-06,46.28
2023-09-07,44.26
2023-09-08,45.3
2023-09-09,45.23
2023-09-10,46.56
2023-09-11,44.7
2023-09-12,45.11
2023-09-13,46.36
2023-09-14,46.36
2023-09-15,44.98
2023-09-16,45.28
2023-09-17,45.08
2023-09-18,45.24
2023-09-19,44.04
2023-09-20,44.61
2023-09-21,43.85
2023-09-22,44.51
2023-09-23,45.23
2023-09-24,46.7
2023-09-25,45.37
2023-09-26,44.03
2023-09-27,44.63
2023-09-28,45.0
2023-09-29,43.64
2023-09-30,45.45
2023-10-01,43.64
2023-10-02,44.78
2023-10-03,43.79
2023-10-04,44.35
2023-10-05,44.98
2023-10-06,44.29
2023-10-07,45.19
2023-10-08,45.59
2023-10-09,45.74
2023-10-10,44.85
2023-10-11,44.88
2023-10-12,44.71
2023-10-13,44.61
2023-10-14,43.73
2023-10-15,45.07
2023-10-16,45.4
2023-10-17,45.29
2023-10-18,44.43
2023-10-19,44.34
2023-10-20,43.81
2023-10-21,42.79
2023-10-22,44.01
2023-10-23,44.57
2023-10-24,44.89
2023-10-25,44.17
2023-10-26,45.95
2023-10-27,43.93
2023-10-28,43.75
2023-10-29,44.5
2023-10-30,44.49
2023-10-31,45.13
2023-11-01,45.75
2023-11-02,46.9
2023-11-03,45.04
2023-11-04,44.64
2023-11-05,43.48
2023-11-06,45.79
2023-11-07,46.1
2023-11-08,44.92
2023-11-09,42.95
2023-11-10,43.27
2023-11-11,44.58
2023-11-12,44.77
2023-11-13,45.55
2023-11-14,44.15
2023-11-15,44.62
2023-11-16,45.57
2023-11-17,45.99
2023-11-18,46.09
2023-11-19,45.94
2023-11-20,45.51
2023-11-21,45.27
2023-11-22,44.19
2023-11-23,45.63
2023-11-24,45.37
2023-11-25,44.95
2023-11-26,45.39
2023-11-27,43.97
2023-11-28,46.26
2023-11-29,45.17
2023-11-30,45.68
2023-12-01,43.89
2023-12-02,45.28
2023-12-03,46.14
2023-12-04,44.49
2023-12-05,45.06
2023-12-06,44.86
2023-12-07,44.13
2023-12-08,44.77
2023-12-09,45.97
2023-12-10,43.44
2023-12-11,45.36
2023-12-12,44.16
2023-12-13,44.99
2023-12-14,45.66
2023-12-15,44.27
2023-12-16,45.09
2023-12-17,44.76
2023-12-18,43.47
2023-12-19,43.07
2023-12-20,43.88
2023-12-21,44.61
2023-12-22,44.56
2023-12-23,45.32
2023-12-24,46.42
2023-12-25,45.55
2023-12-26,45.41
2023-12-27,46.67
2023-12-28,45.77
2023-12-29,43.9
2023-12-30,44.69
2023-12-31,45.5
