Date,Price
2022-05-27,34.88
2022-05-28,35.21
2022-05-29,35.7
2022-05-30,34.97
2022-05-31,35.71
2022-06-01,34.4
2022-06-02,35.48
2022-06-03,36.12
2022-06-04,36.02
2022-06-05,35.27
2022-06-06,35.14
2022-06-07,35.0
2022-06-08,36.02
2022-06-09,37.26
2022-06-10,35.56
2022-06-11,35.2
2022-06-12,35.38
2022-06-13,34.93
2022-06-14,36.07
2022-06-15,35.48
2022-06-16,35.67
2022-06-17,34.84
2022-06-18,35.88
2022-06-19,34.0
2022-06-20,34.26
2022-06-21,35.0
2022-06-22,36.12
2022-06-23,36.2
2022-06-24,35.07
2022-06-25,33.56
2022-06-26,34.26
2022-06-27,34.36
2022-06-28,36.3
2022-06-29,34.84
2022-06-30,34.4
2022-07-01,33.57
2022-07-02,34.77
2022-07-03,33.6
2022-07-04,35.28
2022-07-05,34.66
2022-07-06,33.49
2022-07-07,35.97
2022-07-08,34.87
2022-07-09,34.67
2022-07-10,35.11
2022-07-11,34.37
2022-07-12,35.94
2022-07-13,34.12
2022-07-14,35.76
2022-07-15,36.17
2022-07-16,35.21
2022-07-17,34.31
2022-07-18,33.65
2022-07-19,33.62
2022-07-20,34.18
2022-07-21,35.11
2022-07-22,36.1
2022-07-23,34.65
2022-07-24,34.76
2022-07-25,35.72
2022-07-26,36.14
2022-07-27,35.23
2022-07-28,34.33
2022-07-29,35.68
2022-07-30,34.48
2022-07-31,34.28
2022-08-01,33.98
2022-08-02,33.35
2022-08-03,33.08
2022-08-04,35.83
2022-08-05,34.49
2022-08-06,35.51
2022-08-07,34.21
2022-08-08,35.49
2022-08-09,34.55
2022-08-10,35.49
2022-08-11,35.65
2022-08-12,34.47
2022-08-13,33.91
2022-08-14,35.46
2022-08-15,34.6
2022-08-16,34.71
2022-08-17,35.7
2022-08-18,34.31
2022-08-19,33.42
2022-08-20,34.46
2022-08-21,36.12
2022-08-22,36.89
2022-08-23,35.77
2022-08-24,35.3
2022-08-25,34.76
2022-08-26,34.29
2022-08-27,35.88
2022-08-28,32.85
2022-08-29,35.06
2022-08-30,35.41
2022-08-31,34.97
2022-09-01,34.5
2022-09-02,36.51
2022-09-03,35.82
2022-09-04,35.7
2022-09-05,36.09
2022-09-06,34.9
2022-09-07,36.21
2022-09-08,35.86
2022-09-09,35.58
2022-09-10,34.8
2022-09-11,36.53
2022-09-12,35.52
2022-09-13,34.9
2022-09-14,34.56
2022-09-15,34.63
2022-09-16,35.9
2022-09-17,34.54
2022-09-18,33.66
2022-09-19,34.8
2022-09-20,34.93
2022-09-21,35.08
2022-09-22,35.07
2022-09-23,34.97
2022-09-24,36.82
2022-09-25,33.38
2022-09-26,35.01
2022-09-27,36.11
2022-09-28,35.23
2022-09-29,34.69
2022-09-30,33.41
2022-10-01,34.44
2022-10-02,34.32
2022-10-03,36.11
2022-10-04,35.4
2022-10-05,35.57
2022-10-06,36.05
2022-10-07,34.92
2022-10-08,34.06
2022-10-09,35.28
2022-10-10,35.02
2022-10-11,34.95
2022-10-12,35.06
2022-10-13,34.77
2022-10-14,34.28
2022-10-15,35.59
2022-10-16,35.44
2022-10-17,36.11
2022-10-18,34.9
2022-10-19,36.35
2022-10-20,35.49
2022-10-21,34.63
2022-10-22,34.67
2022-10-23,35.39
2022-10-24,36.12
2022-10-25,34.0
2022-10-26,35.29
2022-10-27,35.0
2022-10-28,36.16
2022-10-29,36.71
2022-10-30,35.02
2022-10-31,34.81
2022-11-01,35.4
2022-11-02,35.19
2022-11-03,35.78
2022-11-04,35.41
2022-11-05,36.69
2022-11-06,36.98
2022-11-07,35.23
2022-11-08,34.7
2022-11-09,35.15
2022-11-10,35.38
2022-11-11,34.88
2022-11-12,35.96
2022-11-13,35.43
2022-11-14,33.51
2022-11-15,35.03
2022-11-16,35.0
2022-11-17,35.83
2022-11-18,36.05
2022-11-19,33.92
2022-11-20,35.03
2022-11-21,35.68
2022-11-22,35.03
2022-11-23,33.81
2022-11-24,35.64
2022-11-25,34.63
2022-11-26,33.98
2022-11-27,35.27
2022-11-28,34.85
2022-11-29,33.78
2022-11-30,34.14
2022-12-01,34.26
2022-12-02,34.96
2022-12-03,35.17
2022-12-04,35.5
2022-12-05,35.64
2022-12-06,35.08
2022-12-07,34.54
2022-12-08,35.26
2022-12-09,36.45
2022-12-10,35.45
2022-12-11,34.33
2022-12-12,34.68
2022-12-13,34.48
2022-12-14,38.11
2022-12-15,34.44
2022-12-16,35.0
2022-12-17,35.15
2022-12-18,33.24
2022-12-19,34.94
2022-12-20,34.53
2022-12-21,35.82
2022-12-22,36.99
2022-12-23,34.57
2022-12-24,34.88
2022-12-25,33.93
2022-12-26,35.32
2022-12-27,36.22
2022-12-28,35.77
2022-12-29,34.56
2022-12-30,35.71
2022-12-31,35.8
2023-01-01,34.93
2023-01-02,36.12
2023-01-03,34.11
2023-01-04,35.75
2023-01-05,36.21
2023-01-06,36.63
2023-01-07,34.94
2023-01-08,34.99
2023-01-09,34.7
2023-01-10,34.73
2023-01-11,36.76
2023-01-12,36.67
2023-01-13,36.01
2023-01-14,34.02
2023-01-15,33.83
2023-01-16,35.74
2023-01-17,35.79
2023-01-18,35.47
2023-01-19,36.15
2023-01-20,35.06
2023-01-21,36.11
2023-01-22,35.11
2023-01-23,35.9
2023-01-24,36.17
2023-01-25,33.44
2023-01-26,36.14
2023-01-27,34.85
2023-01-28,34.41
2023-01-29,32.85
2023-01-30,35.3
2023-01-31,36.24
2023-02-01,35.48
2023-02-02,34.26
2023-02-03,35.37
2023-02-04,33.26
2023-02-05,35.39
2023-02-06,34.15
2023-02-07,35.07
2023-02-08,36.57
2023-02-09,35.02
2023-02-10,35.62
2023-02-11,34.06
2023-02-12,35.47
2023-02-13,34.39
2023-02-14,34.41
2023-02-15,35.14
2023-02-16,35.06
2023-02-17,35.17
2023-02-18,34.28
2023-02-19,34.83
2023-02-20,33.92
2023-02-21,34.81
2023-02-22,36.04
2023-02-23,35.49
2023-02-24,35.81
2023-02-25,34.8
2023-02-26,33.77
2023-02-27,34.57
2023-02-28,33.9
2023-03-01,34.09
2023-03-02,34.64
2023-03-03,34.95
2023-03-04,34.9
2023-03-05,34.28
2023-03-06,37.11
2023-03-07,36.0
2023-03-08,34.84
2023-03-09,34.03
2023-03-10,36.04
2023-03-11,35.36
2023-03-12,36.21
2023-03-13,35.72
2023-03-14,36.03
2023-03-15,34.0
2023-03-16,34.5
2023-03-17,35.26
2023-03-18,35.71
2023-03-19,35.53
2023-03-20,35.44
2023-03-21,34.51
2023-03-22,33.55
2023-03-23,35.57
2023-03-24,36.15
2023-03-25,34.56
2023-03-26,33.06
2023-03-27,34.74
2023-03-28,37.67
2023-03-29,34.56
2023-03-30,34.47
2023-03-31,34.97
2023-04-01,36.22
2023-04-02,34.02
2023-04-03,34.58
2023-04-04,35.57
2023-04-05,35.64
2023-04-06,33.88
2023-04-07,35.42
2023-04-08,34.53
2023-04-09,34.93
2023-04-10,34.67
2023-04-11,35.7
2023-04-12,35.35
2023-04-13,35.5
2023-04-14,34.78
2023-04-15,34.43
2023-04-16,35.47
2023-04-17,35.22
2023-04-18,34.24
2023-04-19,35.44
2023-04-20,34.07
2023-04-21,35.44
2023-04-22,36.56
2023-04-23,34.84
2023-04-24,34.27
2023-04-25,36.45
2023-04-26,34.84
2023-04-27,34.84
2023-04-28,35.93
2023-04-29,35.48
2023-04-30,35.64
2023-05-01,34.83
2023-05-02,35.53
2023-05-03,36.03
2023-05-04,33.86
2023-05-05,34.02
2023-05-06,35.86
2023-05-07,34.82
2023-05-08,35.64
2023-05-09,35.49
2023-05-10,36.43
2023-05-11,34.64
2023-05-12,35.23
2023-05-13,33.78
2023-05-14,33.94
2023-05-15,33.82
2023-05-16,33.46
2023-05-17,35.94
2023-05-18,35.07
2023-05-19,36.22
2023-05-20,33.37
2023-05-21,34.03
2023-05-22,36.27
2023-05-23,35.32
2023-05-24,34.83
2023-05-25,35.02
2023-05-26,34.46
2023-05-27,34.38
2023-05-28,35.94
2023-05-29,34.57
2023-05-30,35.05
2023-05-31,34.74
2023-06-01,34.96
2023-06-02,35.52
2023-06-03,34.49
2023-06-04,34.99
2023-06-05,35.07
2023-06-06,35.61
2023-06-07,36.32
2023-06-08,35.0
2023-06-09,34.13
2023-06-10,35.39
2023-06-11,35.56
2023-06-12,34.67
2023-06-13,35.27
2023-06-14,34.33
2023-06-15,35.25
2023-06-16,35.45
2023-06-17,35.17
2023-06-18,33.72
2023-06-19,35.77
2023-06-20,35.44
2023-06-21,35.63
2023-06-22,35.48
2023-06-23,35.26
2023-06-24,33.95
2023-06-25,35.71
2023-06-26,34.18
2023-06-27,34.67
2023-06-28,35.57
2023-06-29,33.96
2023-06-30,36.86
2023-07-01,33.64
2023-07-02,36.24
2023-07-03,34.01
2023-07-04,35.48
2023-07-05,33.54
2023-07-06,36.09
2023-07-07,35.25
2023-07-08,35.25
2023-07-09,36.35
2023-07-10,33.62
2023-07-11,33.39
2023-07-12,34.24
2023-07-13,35.85
2023-07-14,34.65
2023-07-15,35.69
2023-07-16,34.76
2023-07-17,33.82
2023-07-18,33.5
2023-07-19,36.26
2023-07-20,34.16
2023-07-21,34.91
2023-07-22,35.45
2023-07-23,35.11
2023-07-24,34.48
2023-07-25,34.93
2023-07-26,35.83
2023-07-27,36.22
2023-07-28,35.66
2023-07-29,34.15
2023-07-30,36.73
2023-07-31,34.61
2023-08-01,32.78
2023-08-02,34.72
2023-08-03,34.28
2023-08-04,35.73
2023-08-05,34.84
2023-08-06,34.68
2023-08-07,36.21
2023-08-08,34.44
2023-08-09,35.81
2023-08-10,35.49
2023-08-11,34.99
2023-08-12,36.12
2023-08-13,36.17
2023-08-14,36.86
2023-08-15,34.31
2023-08-16,35.55
2023-08-17,36.99
2023-08-18,36.21
2023-08-19,35.31
2023-08-20,34.6
2023-08-21,35.36
2023-08-22,33.88
2023-08-23,34.76
2023-08-24,37.2
2023-08-25,34.11
2023-08-26,35.18
2023-08-27,34.6
2023-08-28,33.85
2023-08-29,33.65
2023-08-30,33.32
2023-08-31,36.44
2023-09-01,35.25
2023-09-02,34.47
2023-09-03,33.14
2023-09-04,35.29
2023-09-05,33.99
2023-09-06,34.61
2023-09-07,34.8
2023-09-08,34.68
2023-09-09,35.19
2023-09-10,34.47
2023-09-11,35.63
2023-09-12,35.83
2023-09-13,33.34
2023-09-14,36.26
2023-09-15,34.28
2023-09-16,34.86
2023-09-17,35.71
2023-09-18,33.29
2023-09-19,35.49
2023-09-20,34.91
2023-09-21,33.33
2023-09-22,34.83
2023-09-23,33.29
2023-09-24,33.84
2023-09-25,35.94
2023-09-26,36.17
2023-09-27,35.04
2023-09-28,34.93
2023-09-29,34.17
2023-09-30,36.63
2023-10-01,34.72
2023-10-02,35.68
2023-10-03,34.23
2023-10-04,34.49
2023-10-05,34.16
2023-10-06,36.38
2023-10-07,36.46
2023-10-08,35.19
2023-10-09,35.22
2023-10-10,34.14
2023-10-11,35.68
2023-10-12,36.64
2023-10-13,34.33
2023-10-14,34.7
2023-10-15,34.97
2023-10-16,33.54
2023-10-17,34.57
2023-10-18,34.09
2023-10-19,35.91
2023-10-20,34.74
2023-10-21,34.52
2023-10-22,34.6
2023-10-23,33.65
2023-10-24,36.14
2023-10-25,34.57
2023-10-26,36.36
2023-10-27,34.21
2023-10-28,34.79
2023-10-29,34.76
2023-10-30,35.06
2023-10-31,34.43
2023-11-01,33.24
2023-11-02,33.98
2023-11-03,37.0
2023-11-04,35.75
2023-11-05,35.14
2023-11-06,34.77
2023-11-07,34.07
2023-11-08,33.6
2023-11-09,35.46
2023-11-10,34.12
2023-11-11,35.02
2023-11-12,35.26
2023-11-13,35.07
2023-11-14,34.47
2023-11-15,35.1
2023-11-16,35.28
2023-11-17,34.24
2023-11-18,35.92
2023-11-19,35.29
2023-11-20,34.35
2023-11-21,34.22
2023-11-22,34.3
2023-11-23,34.28
2023-11-24,34.23
2023-11-25,34.64
2023-11-26,33.02
2023-11-27,34.34
2023-11-28,34.92
2023-11-29,34.7
2023-11-30,34.84
2023-12-01,35.29
2023-12-02,35.69
2023-12-03,35.03
2023-12-04,34.61
2023-12-05,33.83
2023-12-06,34.74
2023-12-07,35.13
2023-12-08,35.32
2023-12-09,37.44
2023-12-10,34.93
2023-12-11,34.61
2023-12-12,34.91
2023-12-13,34.67
2023-12-14,35.56
2023-12-15,35.7
2023-12-16,35.8
2023-12-17,35.93
2023-12-18,34.41
2023-12-19,35.15
2023-12-20,35.37
2023-12-21,36.23
2023-12-22,33.96
2023-12-23,34.73
2023-12-24,35.15
2023-12-25,34.83
2023-12-26,37.19
2023-12-27,35.51
2023-12-28,35.01
2023-12-29,33.55
2023-12-30,34.98
2023-12-31,35.19
