Date,Price
2022-06-02,38.11
2022-06-03,34.4
2022-06-04,35.83
2022-06-05,36.82
2022-06-06,38.52
2022-06-07,38.82
2022-06-08,32.91
2022-06-09,35.62
2022-06-10,37.45
2022-06-11,37.39
2022-06-12,34.73
2022-06-13,35.84
2022-06-14,37.02
2022-06-15,35.4
2022-06-16,34.57
2022-06-17,36.56
2022-06-18,35.45
2022-06-19,35.91
2022-06-20,35.19
2022-06-21,35.6
2022-06-22,34.86
2022-06-23,36.52
2022-06-24,39.51
2022-06-25,36.27
2022-06-26,36.17
2022-06-27,37.76
2022-06-28,35.3
2022-06-29,35.39
2022-06-30,32.53
2022-07-01,34.91
2022-07-02,36.86
2022-07-03,38.27
2022-07-04,34.16
2022-07-05,35.96
2022-07-06,38.03
2022-07-07,35.23
2022-07-08,35.57
2022-07-09,37.67
2022-07-10,35.71
2022-07-11,32.32
2022-07-12,33.97
2022-07-13,36.23
2022-07-14,35.77
2022-07-15,36.32
2022-07-16,34.8
2022-07-17,35.77
2022-07-18,36.7
2022-07-19,35.76
2022-07-20,36.31
2022-07-21,35.18
2022-07-22,35.81
2022-07-23,36.29
2022-07-24,34.83
2022-07-25,34.62
2022-07-26,37.27
2022-07-27,38.2
2022-07-28,34.55
2022-07-29,35.48
2022-07-30,36.67
2022-07-31,35.52
2022-08-01,29.59
2022-08-02,29.52
2022-08-03,28.51
2022-08-04,27.85
2022-08-05,28.19
2022-08-06,30.09
2022-08-07,30.66
2022-08-08,30.02
2022-08-09,29.82
2022-08-10,29.45
2022-08-11,31.41
2022-08-12,30.28
2022-08-13,28.3
2022-08-14,31.62
2022-08-15,27.36
2022-08-16,31.5
2022-08-17,30.31
2022-08-18,31.1
2022-08-19,29.37
2022-08-20,29.6
2022-08-21,30.23
2022-08-22,32.09
2022-08-23,27.69
2022-08-24,31.33
2022-08-25,29.56
2022-08-26,29.57
2022-08-27,30.26
2022-08-28,28.58
2022-08-29,31.23
2022-08-30,31.11
2022-08-31,28.83
2022-09-01,30.48
2022-09-02,30.37
2022-09-03,30.57
2022-09-04,29.92
2022-09-05,28.37
2022-09-06,28.9
2022-09-07,27.91
2022-09-08,29.57
2022-09-09,29.38
2022-09-10,31.98
2022-09-11,30.02
2022-09-12,29.77
2022-09-13,31.46
2022-09-14,30.31
2022-09-15,28.51
2022-09-16,30.04
2022-09-17,30.07
2022-09-18,29.12
2022-09-19,29.51
2022-09-20,26.58
2022-09-21,31.98
2022-09-22,30.22
2022-09-23,30.11
2022-09-24,29.95
2022-09-25,29.74
2022-09-26,28.85
2022-09-27,29.33
2022-09-28,31.65
2022-09-29,32.18
2022-09-30,30.9
2022-10-01,31.41
2022-10-02,30.69
2022-10-03,29.11
2022-10-04,26.62
2022-10-05,29.91
2022-10-06,30.49
2022-10-07,30.8
2022-10-08,28.84
2022-10-09,29.73
2022-10-10,31.69
2022-10-11,28.69
2022-10-12,29.97
2022-10-13,29.91
2022-10-14,29.4
2022-10-15,29.2
2022-10-16,29.13
2022-10-17,31.5
2022-10-18,28.65
2022-10-19,29.75
2022-10-20,31.02
2022-10-21,30.64
2022-10-22,31.31
2022-10-23,29.32
2022-10-24,29.13
2022-10-25,30.18
2022-10-26,29.49
2022-10-27,30.13
2022-10-28,29.53
2022-10-29,28.2
2022-10-30,29.29
2022-10-31,28.91
2022-11-01,31.94
2022-11-02,30.31
2022-11-03,28.44
2022-11-04,30.61
2022-11-05,30.07
2022-11-06,30.41
2022-11-07,28.98
2022-11-08,30.06
2022-11-09,30.9
2022-11-10,31.14
2022-11-11,29.53
2022-11-12,31.32
2022-11-13,30.49
2022-11-14,30.55
2022-11-15,29.77
2022-11-16,30.69
2022-11-17,27.59
2022-11-18,29.22
2022-11-19,28.86
2022-11-20,31.53
2022-11-21,29.4
2022-11-22,29.35
2022-11-23,30.51
2022-11-24,32.13
2022-11-25,29.85
2022-11-26,29.21
2022-11-27,30.74
2022-11-28,31.19
2022-11-29,31.4
2022-11-30,28.61
2022-12-01,28.16
2022-12-02,28.04
2022-12-03,31.13
2022-12-04,31.0
2022-12-05,32.52
2022-12-06,30.85
2022-12-07,30.44
2022-12-08,31.4
2022-12-09,28.36
2022-12-10,30.13
2022-12-11,29.78
2022-12-12,28.29
2022-12-13,29.1
2022-12-14,29.79
2022-12-15,29.42
2022-12-16,27.46
2022-12-17,28.65
2022-12-18,31.42
2022-12-19,30.92
2022-12-20,28.95
2022-12-21,28.05
2022-12-22,29.79
2022-12-23,30.97
2022-12-24,28.66
2022-12-25,30.03
2022-12-26,29.73
2022-12-27,29.26
2022-12-28,31.25
2022-12-29,29.2
2022-12-30,30.84
2022-12-31,32.55
2023-01-01,31.12
2023-01-02,30.47
2023-01-03,28.73
2023-01-04,31.84
2023-01-05,29.57
2023-01-06,30.4
2023-01-07,27.35
2023-01-08,31.75
2023-01-09,30.32
2023-01-10,29.58
2023-01-11,29.47
2023-01-12,31.23
2023-01-13,28.36
2023-01-14,28.45
2023-01-15,31.82
2023-01-16,29.19
2023-01-17,28.83
2023-01-18,31.9
2023-01-19,30.14
2023-01-20,30.17
2023-01-21,30.44
2023-01-22,29.8
2023-01-23,29.93
2023-01-24,31.53
2023-01-25,30.76
2023-01-26,28.62
2023-01-27,30.78
2023-01-28,28.56
2023-01-29,29.76
2023-01-30,30.12
2023-01-31,30.25
2023-02-01,30.87
2023-02-02,29.29
2023-02-03,29.35
2023-02-04,31.12
2023-02-05,31.84
2023-02-06,28.49
2023-02-07,29.12
2023-02-08,29.73
2023-02-09,29.93
2023-02-10,31.8
2023-02-11,29.7
2023-02-12,30.19
2023-02-13,30.53
2023-02-14,31.18
2023-02-15,29.9
2023-02-16,29.4
2023-02-17,31.01
2023-02-18,29.6
2023-02-19,30.84
2023-02-20,31.26
2023-02-21,27.52
2023-02-22,29.74
2023-02-23,30.83
2023-02-24,30.18
2023-02-25,29.91
2023-02-26,29.96
2023-02-27,30.35
2023-02-28,30.77
2023-03-01,28.99
2023-03-02,31.0
2023-03-03,30.71
2023-03-04,30.52
2023-03-05,26.88
2023-03-06,31.53
2023-03-07,29.68
2023-03-08,29.81
2023-03-09,32.84
2023-03-10,33.34
2023-03-11,29.85
2023-03-12,31.94
2023-03-13,29.03
2023-03-14,29.12
2023-03-15,30.39
2023-03-16,30.72
2023-03-17,28.53
2023-03-18,30.89
2023-03-19,28.61
2023-03-20,29.54
2023-03-21,29.55
2023-03-22,31.56
2023-03-23,30.78
2023-03-24,29.21
2023-03-25,30.46
2023-03-26,30.29
2023-03-27,31.23
2023-03-28,30.0
2023-03-29,29.64
2023-03-30,28.48
2023-03-31,28.42
2023-04-01,31.1
2023-04-02,30.35
2023-04-03,28.89
2023-04-04,28.44
2023-04-05,30.2
2023-04-06,28.07
2023-04-07,29.13
2023-04-08,29.28
2023-04-09,31.29
2023-04-10,29.03
2023-04-11,29.72
2023-04-12,30.45
2023-04-13,29.53
2023-04-14,30.06
2023-04-15,29.76
2023-04-16,31.94
2023-04-17,32.46
2023-04-18,31.56
2023-04-19,29.46
2023-04-20,29.96
2023-04-21,31.46
2023-04-22,29.98
2023-04-23,30.53
2023-04-24,28.04
2023-04-25,29.55
2023-04-26,29.7
2023-04-27,28.64
2023-04-28,31.92
2023-04-29,28.05
2023-04-30,30.34
2023-05-01,37.84
2023-05-02,36.38
2023-05-03,34.81
2023-05-04,36.61
2023-05-05,35.24
2023-05-06,36.08
2023-05-07,36.08
2023-05-08,37.65
2023-05-09,37.02
2023-05-10,35.03
2023-05-11,36.05
2023-05-12,36.25
2023-05-13,36.35
2023-05-14,34.24
2023-05-15,34.61
2023-05-16,35.71
2023-05-17,36.93
2023-05-18,36.27
2023-05-19,36.74
2023-05-20,35.6
2023-05-21,36.6
2023-05-22,38.32
2023-05-23,35.96
2023-05-24,36.67
2023-05-25,35.23
2023-05-26,35.49
2023-05-27,32.43
2023-05-28,35.15
2023-05-29,37.22
2023-05-30,35.46
2023-05-31,35.9
2023-06-01,34.24
2023-06-02,36.47
2023-06-03,37.98
2023-06-04,35.78
2023-06-05,38.69
2023-06-06,35.99
2023-06-07,36.92
2023-06-08,32.89
2023-06-09,35.02
2023-06-10,33.65
2023-06-11,35.46
2023-06-12,38.59
2023-06-13,36.29
2023-06-14,35.25
2023-06-15,35.45
2023-06-16,38.36
2023-06-17,37.22
2023-06-18,33.64
2023-06-19,34.96
2023-06-20,33.47
2023-06-21,37.64
2023-06-22,33.81
2023-06-23,37.87
2023-06-24,35.3
2023-06-25,38.02
2023-06-26,35.98
2023-06-27,35.99
2023-06-28,37.2
2023-06-29,34.71
2023-06-30,35.18
2023-07-01,34.49
2023-07-02,32.83
2023-07-03,38.25
2023-07-04,35.15
2023-07-05,36.32
2023-07-06,36.01
2023-07-07,35.0
2023-07-08,33.26
2023-07-09,37.21
2023-07-10,35.29
2023-07-11,36.13
2023-07-12,36.26
2023-07-13,34.91
2023-07-14,36.54
2023-07-15,36.85
2023-07-16,38.09
2023-07-17,34.72
2023-07-18,37.91
2023-07-19,35.65
2023-07-20,38.16
2023-07-21,38.21
2023-07-22,36.83
2023-07-23,36.22
2023-07-24,36.93
2023-07-25,34.52
2023-07-26,37.17
2023-07-27,35.43
2023-07-28,35.99
2023-07-29,36.07
2023-07-30,34.64
2023-07-31,34.41
2023-08-01,32.21
2023-08-02,29.23
2023-08-03,31.06
2023-08-04,30.05
2023-08-05,28.72
2023-08-06,30.14
2023-08-07,29.92
2023-08-08,31.34
2023-08-09,30.22
2023-08-10,29.38
2023-08-11,29.69
2023-08-12,30.18
2023-08-13,29.66
2023-08-14,31.03
2023-08-15,29.35
2023-08-16,30.43
2023-08-17,28.24
2023-08-18,31.35
2023-08-19,31.07
2023-08-20,28.08
2023-08-21,28.97
2023-08-22,32.06
2023-08-23,31.53
2023-08-24,30.77
2023-08-25,28.99
2023-08-26,29.84
2023-08-27,28.65
2023-08-28,29.63
2023-08-29,30.88
2023-08-30,29.78
2023-08-31,31.17
2023-09-01,29.62
2023-09-02,29.8
2023-09-03,30.28
2023-09-04,31.04
2023-09-05,32.36
2023-09-06,30.19
2023-09-07,29.79
2023-09-08,29.47
2023-09-09,30.22
2023-09-10,32.79
2023-09-11,31.79
2023-09-12,29.76
2023-09-13,29.4
2023-09-14,30.11
2023-09-15,29.55
2023-09-16,29.31
2023-09-17,30.78
2023-09-18,29.52
2023-09-19,30.65
2023-09-20,29.23
2023-09-21,29.79
2023-09-22,30.32
2023-09-23,31.81
2023-09-24,29.42
2023-09-25,32.92
2023-09-26,29.03
2023-09-27,30.88
2023-09-28,29.42
2023-09-29,30.89
2023-09-30,31.41
2023-10-01,27.83
2023-10-02,32.12
2023-10-03,32.18
2023-10-04,30.37
2023-10-05,29.85
2023-10-06,30.09
2023-10-07,30.78
2023-10-08,31.02
2023-10-09,30.0
2023-10-10,31.39
2023-10-11,29.05
2023-10-12,32.57
2023-10-13,32.51
2023-10-14,29.76
2023-10-15,31.31
2023-10-16,29.19
2023-10-17,30.85
2023-10-18,31.94
2023-10-19,29.47
2023-10-20,30.04
2023-10-21,29.4
2023-10-22,28.77
2023-10-23,28.78
2023-10-24,30.32
2023-10-25,29.35
2023-10-26,30.34
2023-10-27,29.62
2023-10-28,30.73
2023-10-29,29.48
2023-10-30,30.5
2023-10-31,30.42
2023-11-01,29.04
2023-11-02,29.31
2023-11-03,31.64
2023-11-04,30.75
2023-11-05,27.33
2023-11-06,29.99
2023-11-07,28.83
2023-11-08,28.5
2023-11-09,30.31
2023-11-10,28.77
2023-11-11,28.66
2023-11-12,30.26
2023-11-13,28.16
2023-11-14,31.41
2023-11-15,29.64
2023-11-16,30.82
2023-11-17,31.24
2023-11-18,29.25
2023-11-19,29.82
2023-11-20,29.62
2023-11-21,28.86
2023-11-22,30.61
2023-11-23,30.4
2023-11-24,30.0
2023-11-25,30.66
2023-11-26,29.42
2023-11-27,29.34
2023-11-28,31.05
2023-11-29,29.29
2023-11-30,30.86
2023-12-01,28.99
2023-12-02,29.79
2023-12-03,30.73
2023-12-04,27.73
2023-12-05,30.74
2023-12-06,28.87
2023-12-07,27.99
2023-12-08,31.32
2023-12-09,29.77
2023-12-10,32.02
2023-12-11,30.12
2023-12-12,30.47
2023-12-13,29.32
2023-12-14,30.86
2023-12-15,28.03
2023-12-16,32.15
2023-12-17,30.42
2023-12-18,32.0
2023-12-19,32.51
2023-12-20,30.34
2023-12-21,29.48
2023-12-22,30.46
2023-12-23,28.08
2023-12-24,33.29
2023-12-25,32.15
2023-12-26,30.98
2023-12-27,28.89
2023-12-28,30.2
2023-12-29,28.76
2023-12-30,30.97
2023-12-31,28.09
